,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,Å¸¼®,Å¸À²,BABIP,º¼³Ý%,»ïÁø%,º¼/»ï,ISO,Å¸¼ö/È¨·±,OPS,RC,RC/27,wRC,SPD,wSB,wOBA,wRAA
3288,2017,05,20,»ï¼º,1,46,0.350,0.364,10.9,13.0,0.83,0.250,20.00,1.013,10.21,9.84,9.27,3.86,0.20,0.427,3.36
3289,2017,05,20,LG,1,38,0.276,0.296,13.2,7.9,1.67,0.034,-,0.699,4.37,4.92,4.13,3.18,0.03,0.325,-0.76
3290,2017,05,20,NC,1,34,0.207,0.286,14.7,23.5,0.62,0.103,-,0.634,3.03,3.41,2.98,5.13,0.03,0.302,-1.39
3291,2017,05,20,ÇÑÈ­,1,52,0.341,0.375,17.3,13.5,1.29,0.196,20.50,1.008,11.34,10.56,11.54,2.99,0.22,0.450,4.86
3292,2017,05,20,KIA,1,33,0.250,0.267,3.0,6.1,0.50,0.000,-,0.523,1.50,1.50,1.18,-2.19,0.03,0.245,-3.06
3293,2017,05,20,KT,1,36,0.242,0.292,2.8,25.0,0.11,0.182,33.00,0.702,3.76,3.76,3.21,1.50,0.02,0.304,-1.41
3294,2017,05,20,·Ôµ¥,1,38,0.226,0.292,5.3,18.4,0.29,0.032,-,0.609,3.37,3.37,3.49,2.60,0.53,0.306,-1.40
3295,2017,05,20,SK,1,34,0.138,0.211,11.8,29.4,0.40,0.000,-,0.380,1.43,1.49,-0.20,3.11,0.19,0.199,-4.57
3296,2017,05,21,KT,1,49,0.415,0.455,8.2,12.2,0.67,0.317,20.50,1.232,15.91,17.90,14.46,8.28,0.05,0.530,8.16
3297,2017,05,21,SK,1,52,0.304,0.406,11.5,25.0,0.46,0.087,46.00,0.776,7.24,5.93,6.85,3.77,0.21,0.350,0.17
3298,2017,05,21,µÎ»ê,1,42,0.286,0.286,14.3,14.3,1.00,0.314,17.50,0.981,6.59,5.93,8.00,1.38,0.03,0.415,2.61
3299,2017,05,21,»ï¼º,1,41,0.270,0.259,4.9,17.1,0.29,0.271,12.33,0.866,7.58,7.31,6.20,8.02,0.86,0.372,0.93
3300,2017,05,21,LG,1,35,0.233,0.318,14.3,22.9,0.62,0.000,-,0.576,2.53,2.84,2.19,3.63,0.03,0.274,-2.31
3301,2017,05,21,ÇÑÈ­,1,45,0.359,0.462,6.7,24.4,0.27,0.282,19.50,1.085,10.62,10.62,10.85,2.36,0.04,0.471,5.07
3302,2017,05,21,Hero,1,43,0.308,0.364,4.6,16.3,0.29,0.025,-,0.682,4.66,4.33,4.33,2.10,0.04,0.316,-1.19
3303,2017,05,21,KIA,1,42,0.250,0.348,14.3,28.6,0.50,0.083,36.00,0.690,4.84,4.84,4.56,2.53,0.04,0.325,-0.83
3304,2017,05,21,NC,1,45,0.237,0.333,4.4,24.4,0.18,0.052,-,0.599,3.20,2.54,2.35,1.71,0.03,0.263,-3.43
3305,2017,05,21,·Ôµ¥,1,37,0.226,0.269,5.4,13.5,0.40,0.064,-,0.604,3.29,3.42,2.82,3.96,0.03,0.289,-1.93
3306,2017,05,23,KIA,1,49,0.415,0.432,12.2,8.2,1.50,0.195,41.00,1.089,11.85,11.85,12.03,5.10,0.05,0.476,5.74
3307,2017,05,23,KT,1,53,0.409,0.441,11.3,15.1,0.75,0.296,14.67,1.196,16.48,16.48,14.67,7.21,0.06,0.510,7.86
3308,2017,05,23,NC,1,51,0.395,0.410,9.8,7.8,1.25,0.140,43.00,1.006,10.93,10.18,11.27,3.39,0.06,0.449,4.72
3309,2017,05,23,·Ôµ¥,1,43,0.243,0.182,9.3,2.3,4.00,0.325,12.33,0.917,7.35,6.84,7.31,3.10,0.03,0.393,1.78
3310,2017,05,23,ÇÑÈ­,1,44,0.375,0.394,4.6,13.6,0.33,0.275,20.00,1.059,10.55,10.55,9.88,5.83,0.03,0.453,4.23
3311,2017,05,23,SK,1,49,0.317,0.419,16.3,20.4,0.80,0.073,-,0.819,7.41,6.67,8.00,6.61,0.39,0.385,1.70
3312,2017,05,23,Hero,1,37,0.219,0.269,10.8,16.2,0.67,0.031,-,0.574,2.51,2.51,2.59,0.74,0.03,0.283,-2.16
3313,2017,05,23,»ï¼º,1,34,0.182,0.240,2.9,23.5,0.12,0.091,-,0.479,1.91,1.91,0.34,7.96,0.01,0.217,-4.02
3314,2017,05,24,KIA,1,48,0.385,0.382,12.5,8.3,1.50,0.282,19.50,1.135,13.23,13.74,12.13,3.76,0.04,0.483,5.96
3315,2017,05,24,NC,1,41,0.378,0.438,2.4,12.2,0.20,0.081,-,0.884,6.70,6.95,7.50,4.36,0.04,0.407,2.24
3316,2017,05,24,·Ôµ¥,1,37,0.343,0.407,2.7,18.9,0.14,0.228,35.00,0.949,7.21,8.11,7.08,6.76,0.03,0.416,2.33
3317,2017,05,24,KT,1,45,0.342,0.379,6.7,17.8,0.38,0.263,19.00,1.000,8.53,7.68,9.14,6.65,0.03,0.429,3.36
3318,2017,05,24,µÎ»ê,1,37,0.188,0.200,10.8,16.2,0.67,0.093,32.00,0.578,2.51,2.42,2.38,2.44,0.03,0.276,-2.37
3319,2017,05,24,»ï¼º,1,51,0.325,0.364,17.6,13.7,1.29,0.150,40.00,0.915,9.11,8.20,8.68,6.63,0.21,0.393,2.13
3320,2017,05,24,SK,1,37,0.242,0.227,10.8,21.6,0.50,0.303,11.00,0.869,5.15,5.15,5.55,-0.71,0.02,0.371,0.79
3321,2017,05,24,LG,1,38,0.194,0.250,10.5,21.0,0.50,0.000,-,0.491,2.72,2.72,1.48,4.10,0.36,0.248,-3.40
3322,2017,05,24,Hero,1,39,0.182,0.182,12.8,23.1,0.56,0.182,16.50,0.672,4.33,4.33,3.61,4.25,0.19,0.307,-1.40
3323,2017,05,24,ÇÑÈ­,1,37,0.182,0.172,5.4,8.1,0.67,0.091,33.00,0.543,2.71,2.71,1.77,3.81,0.03,0.258,-2.98
3324,2017,05,25,·Ôµ¥,1,46,0.429,0.438,8.7,13.0,0.67,0.381,10.50,1.288,16.00,17.28,14.11,4.18,0.04,0.543,8.20
3325,2017,05,25,NC,1,45,0.366,0.382,4.4,13.3,0.33,0.219,20.50,0.985,10.12,10.12,9.06,8.77,0.04,0.427,3.28
3326,2017,05,25,µÎ»ê,1,43,0.282,0.300,7.0,18.6,0.38,0.231,19.50,0.839,6.93,6.46,6.04,8.18,0.03,0.360,0.52
3327,2017,05,25,KIA,1,47,0.222,0.308,21.3,21.3,1.00,0.000,-,0.626,4.56,4.24,5.19,3.48,0.39,0.327,-0.85
3328,2017,05,25,»ï¼º,1,36,0.172,0.120,16.7,8.3,2.00,0.242,14.50,0.720,4.46,4.82,3.60,5.33,0.19,0.316,-1.02
3329,2017,05,25,LG,1,44,0.333,0.382,11.4,11.4,1.00,0.129,-,0.871,7.86,7.86,7.51,4.21,0.37,0.393,1.86
3330,2017,05,25,SK,1,41,0.308,0.296,4.9,19.5,0.25,0.359,9.75,1.008,8.41,8.11,8.09,1.33,0.02,0.422,2.82
3331,2017,05,25,ÇÑÈ­,1,38,0.182,0.227,10.5,26.3,0.40,0.091,33.00,0.543,2.85,2.85,1.72,4.72,0.19,0.255,-3.16
3332,2017,05,25,KT,1,35,0.156,0.167,8.6,34.3,0.25,0.250,16.00,0.635,3.15,3.15,2.13,3.48,0.01,0.273,-2.37
3333,2017,05,25,Hero,1,34,0.143,0.182,17.6,17.6,1.00,0.036,-,0.473,1.35,1.35,1.26,-2.14,0.03,0.246,-3.11
3334,2017,05,26,Hero,1,54,0.465,0.487,16.7,5.6,3.00,0.186,43.00,1.217,17.31,19.48,16.26,5.27,0.40,0.537,9.32
3335,2017,05,26,KT,1,46,0.450,0.600,6.5,23.9,0.27,0.075,-,1.002,8.72,8.12,10.00,4.71,0.22,0.445,4.09
3336,2017,05,26,NC,1,42,0.324,0.367,19.0,9.5,2.00,0.088,-,0.864,7.23,8.13,7.26,4.75,0.38,0.396,1.86
3337,2017,05,26,·Ôµ¥,1,40,0.324,0.385,10.0,20.0,0.50,0.147,34.00,0.856,5.42,5.23,6.35,8.31,0.04,0.380,1.21
3338,2017,05,26,SK,1,35,0.258,0.240,8.6,14.3,0.60,0.290,15.50,0.862,5.83,6.56,4.61,5.88,0.18,0.351,0.12
3339,2017,05,26,ÇÑÈ­,1,43,0.366,0.484,2.3,23.3,0.10,0.000,-,0.747,5.87,5.87,5.47,2.75,0.05,0.345,-0.06
3340,2017,05,26,»ï¼º,1,40,0.219,0.250,15.0,12.5,1.20,0.031,-,0.600,3.26,3.14,3.35,2.66,0.20,0.298,-1.79
3341,2017,05,26,µÎ»ê,1,37,0.206,0.240,2.7,21.6,0.12,0.088,34.00,0.544,2.19,1.97,1.47,1.58,0.19,0.249,-3.29
3342,2017,05,26,LG,1,33,0.194,0.227,6.1,24.2,0.25,0.096,31.00,0.532,1.83,1.83,1.11,-0.46,0.19,0.242,-3.13
3343,2017,05,26,KIA,1,33,0.107,0.143,12.1,24.2,0.50,0.036,-,0.355,1.18,1.22,-0.71,3.24,0.02,0.182,-4.95
3344,2017,05,27,KIA,1,51,0.405,0.441,13.7,11.8,1.17,0.333,21.00,1.248,17.00,18.36,15.11,5.06,0.05,0.531,8.56
3345,2017,05,27,µÎ»ê,1,43,0.389,0.433,14.0,11.6,1.20,0.111,36.00,0.988,8.99,10.11,9.58,2.59,0.22,0.451,4.05
3346,2017,05,27,Hero,1,42,0.371,0.429,14.3,14.3,1.00,0.143,35.00,0.990,9.44,11.08,9.25,3.64,0.38,0.448,3.85
3347,2017,05,27,ÇÑÈ­,1,42,0.324,0.407,14.3,19.0,0.75,0.058,-,0.797,5.94,6.17,6.26,3.58,0.04,0.370,0.86
3348,2017,05,27,SK,1,38,0.300,0.318,15.8,15.8,1.00,0.267,15.00,0.999,7.03,7.91,7.72,-0.91,0.03,0.429,2.83
3349,2017,05,27,KT,1,39,0.324,0.367,2.6,15.4,0.17,0.108,37.00,0.791,5.40,5.40,5.36,2.19,0.37,0.357,0.35
3350,2017,05,27,NC,1,37,0.294,0.345,5.4,16.2,0.33,0.059,-,0.677,3.52,3.52,3.39,-0.63,0.03,0.306,-1.36
3351,2017,05,27,·Ôµ¥,1,45,0.278,0.294,20.0,4.4,4.50,0.055,-,0.755,5.42,5.22,6.50,1.30,0.05,0.365,0.72
3352,2017,05,27,»ï¼º,1,36,0.200,0.207,2.8,13.9,0.20,0.171,35.00,0.593,2.95,2.84,1.75,7.41,0.01,0.259,-2.88
3353,2017,05,27,LG,1,34,0.172,0.182,5.9,17.6,0.33,0.173,29.00,0.618,2.38,2.38,2.39,0.68,0.02,0.283,-1.98
3354,2017,05,28,µÎ»ê,1,42,0.353,0.344,11.9,7.1,1.67,0.235,34.00,1.017,10.13,11.40,8.70,6.16,0.37,0.433,3.30
3355,2017,05,28,KIA,1,53,0.317,0.344,18.9,15.1,1.25,0.244,20.50,1.003,10.45,8.82,10.32,7.73,0.21,0.420,3.51
3356,2017,05,28,ÇÑÈ­,1,44,0.308,0.367,6.8,18.2,0.38,0.128,39.00,0.808,7.13,6.87,6.39,6.14,0.37,0.365,0.74
3357,2017,05,28,»ï¼º,1,41,0.303,0.400,19.5,19.5,1.00,0.242,-,0.984,8.97,10.09,8.65,12.76,0.53,0.438,3.38
3358,2017,05,28,SK,1,35,0.226,0.188,11.4,31.4,0.36,0.419,7.75,0.959,6.01,6.49,6.03,0.03,0.02,0.395,1.53
3359,2017,05,28,Hero,1,41,0.333,0.462,12.2,24.4,0.50,0.111,-,0.859,5.40,5.21,6.61,-2.18,0.03,0.383,1.34
3360,2017,05,28,LG,1,36,0.303,0.391,2.8,25.0,0.11,0.121,33.00,0.767,3.89,3.89,4.57,0.08,0.19,0.345,-0.06
3361,2017,05,28,·Ôµ¥,1,47,0.279,0.324,6.4,17.0,0.38,0.140,43.00,0.759,5.67,4.64,5.82,1.79,0.03,0.342,-0.22
3362,2017,05,28,KT,1,35,0.250,0.296,8.6,14.3,0.60,0.094,-,0.658,2.69,2.69,3.15,4.83,0.03,0.304,-1.35
3363,2017,05,28,NC,1,37,0.242,0.333,5.4,27.0,0.20,0.000,-,0.539,2.26,2.18,1.79,0.63,0.03,0.259,-2.96
3364,2017,05,30,KIA,1,44,0.425,0.517,2.3,22.7,0.10,0.225,20.00,1.079,10.65,10.65,10.06,2.72,0.03,0.457,4.41
3365,2017,05,30,ÇÑÈ­,1,38,0.364,0.444,10.5,15.8,0.67,0.060,-,0.871,6.14,7.21,6.60,1.69,0.21,0.397,1.72
3366,2017,05,30,SK,1,43,0.257,0.286,14.0,18.6,0.75,0.143,35.00,0.749,6.15,5.93,5.01,5.99,0.37,0.334,-0.52
3367,2017,05,30,Hero,1,35,0.226,0.231,2.9,14.3,0.20,0.226,31.00,0.738,3.50,3.50,3.67,4.61,0.02,0.321,-0.83
3368,2017,05,30,·Ôµ¥,1,32,0.226,0.269,3.1,15.6,0.20,0.064,-,0.540,1.53,1.53,1.16,0.81,0.18,0.245,-2.95
3369,2017,05,30,NC,1,39,0.313,0.333,10.3,7.7,1.33,0.156,-,0.864,5.78,6.00,6.34,3.13,0.03,0.384,1.33
3370,2017,05,30,µÎ»ê,1,38,0.265,0.310,7.9,13.2,0.60,0.059,-,0.666,3.49,3.49,3.73,-0.04,0.03,0.314,-1.15
3371,2017,05,30,KT,1,36,0.235,0.368,5.6,38.9,0.14,0.118,34.00,0.631,3.13,3.13,2.53,0.82,0.02,0.283,-2.09
3372,2017,05,30,LG,1,33,0.182,0.231,0.0,21.2,0.00,0.030,-,0.394,1.14,1.10,-0.84,2.67,0.18,0.178,-5.08
3373,2017,05,30,»ï¼º,1,35,0.179,0.208,14.3,11.4,1.25,0.000,-,0.482,1.68,1.68,1.38,-1.52,0.03,0.249,-3.12
3374,2017,05,31,LG,1,38,0.419,0.464,7.9,10.5,0.75,0.129,-,1.005,8.04,9.44,8.21,3.01,0.20,0.443,3.33
3375,2017,05,31,KIA,1,43,0.351,0.333,11.6,9.3,1.25,0.352,12.33,1.145,10.25,10.25,11.00,3.65,0.04,0.487,5.47
3376,2017,05,31,»ï¼º,1,37,0.333,0.370,2.7,16.2,0.17,0.212,33.00,0.923,5.74,5.96,6.56,5.83,0.03,0.400,1.80
3377,2017,05,31,SK,1,41,0.286,0.308,12.2,17.1,0.71,0.285,17.50,0.946,7.45,7.45,7.51,2.58,0.03,0.407,2.24
3378,2017,05,31,ÇÑÈ­,1,35,0.241,0.300,8.6,22.9,0.38,0.138,29.00,0.712,3.74,4.04,3.84,3.06,0.03,0.326,-0.65
3379,2017,05,31,NC,1,39,0.278,0.333,5.1,18.0,0.29,0.083,-,0.669,4.32,4.32,3.33,2.65,0.03,0.300,-1.68
3380,2017,05,31,KT,1,36,0.242,0.296,8.3,16.7,0.50,0.091,-,0.639,3.08,3.08,2.88,1.06,0.19,0.294,-1.75
3381,2017,05,31,Hero,1,39,0.235,0.286,10.3,15.4,0.67,0.118,-,0.686,4.09,4.09,4.08,4.87,0.03,0.321,-0.93
3382,2017,05,31,·Ôµ¥,1,43,0.212,0.200,20.9,14.0,1.50,0.212,16.50,0.819,6.18,6.18,6.65,2.58,0.04,0.376,1.12
3383,2017,05,31,µÎ»ê,1,36,0.161,0.208,11.1,19.4,0.57,0.033,-,0.472,1.83,1.83,1.11,0.77,0.03,0.239,-3.52
3384,2017,06,01,µÎ»ê,1,46,0.351,0.323,17.4,8.7,2.00,0.325,12.33,1.133,11.61,11.61,11.31,1.56,0.21,0.476,5.40
3385,2017,06,01,»ï¼º,1,40,0.351,0.414,7.5,17.5,0.43,0.217,37.00,0.968,8.92,10.04,8.04,13.82,0.20,0.427,2.90
3386,2017,06,01,SK,1,40,0.342,0.370,5.0,20.0,0.25,0.369,12.67,1.086,9.11,9.11,9.11,6.10,0.19,0.456,3.97
3387,2017,06,01,LG,1,37,0.333,0.370,8.1,13.5,0.60,0.182,33.00,0.904,5.94,6.41,6.51,2.26,0.03,0.399,1.75
3388,2017,06,01,NC,1,40,0.303,0.308,12.5,15.0,0.83,0.212,16.50,0.915,7.35,7.94,7.08,5.39,0.20,0.400,1.94
3389,2017,06,01,ÇÑÈ­,1,37,0.314,0.281,0.0,5.4,0.00,0.229,17.50,0.849,5.42,5.42,5.12,4.04,0.02,0.358,0.37
3390,2017,06,01,KIA,1,40,0.306,0.357,7.5,17.5,0.43,0.166,36.00,0.831,5.03,4.69,5.92,1.26,0.03,0.368,0.78
3391,2017,06,01,KT,1,35,0.242,0.269,5.7,17.1,0.33,0.122,33.00,0.650,3.22,3.34,2.72,1.94,0.02,0.291,-1.78
3392,2017,06,01,Hero,1,35,0.235,0.286,0.0,20.0,0.00,0.000,-,0.464,1.95,1.95,0.14,2.44,0.02,0.210,-4.35
3393,2017,06,01,·Ôµ¥,1,34,0.194,0.207,5.9,5.9,1.00,0.064,-,0.500,1.86,1.86,0.82,1.68,0.02,0.232,-3.55
3394,2017,06,02,µÎ»ê,1,52,0.400,0.429,21.2,9.6,2.20,0.175,40.00,1.094,12.18,11.74,13.10,0.98,0.06,0.483,6.42
3395,2017,06,02,»ï¼º,1,42,0.400,0.481,9.5,19.0,0.50,0.114,35.00,0.977,9.91,11.63,8.85,4.95,0.55,0.437,3.45
3396,2017,06,02,KT,1,45,0.390,0.441,6.7,13.3,0.50,0.147,41.00,0.981,9.73,10.10,9.53,3.58,0.05,0.439,3.75
3397,2017,06,02,ÇÑÈ­,1,45,0.342,0.382,11.1,8.9,1.25,0.079,-,0.840,7.54,7.54,7.40,4.23,0.21,0.386,1.61
3398,2017,06,02,NC,1,40,0.281,0.360,10.0,17.5,0.57,0.000,-,0.676,3.77,3.77,4.70,0.43,0.04,0.335,-0.44
3399,2017,06,02,·Ôµ¥,1,44,0.333,0.387,6.8,15.9,0.43,0.154,39.00,0.896,7.38,7.12,7.92,3.22,0.04,0.404,2.27
3400,2017,06,02,Hero,1,36,0.226,0.179,8.3,5.6,1.50,0.258,15.50,0.790,4.14,4.14,4.40,3.98,0.02,0.340,-0.23
3401,2017,06,02,SK,1,36,0.182,0.154,5.6,13.9,0.40,0.242,16.50,0.674,3.70,3.70,2.83,3.81,0.01,0.292,-1.80
3402,2017,06,02,LG,1,34,0.172,0.250,14.7,35.3,0.42,0.104,29.00,0.570,2.19,2.27,2.06,-0.69,0.03,0.272,-2.31
3403,2017,06,02,KIA,1,31,0.138,0.143,6.4,22.6,0.29,0.103,29.00,0.435,0.97,0.97,-0.19,-0.09,0.01,0.199,-4.17
3404,2017,06,03,Hero,1,43,0.432,0.469,11.6,9.3,1.25,0.163,37.00,1.107,10.64,11.97,11.22,2.12,0.22,0.493,5.70
3405,2017,06,03,KT,1,48,0.400,0.485,10.4,16.7,0.62,0.075,-,0.932,9.33,8.99,9.40,3.90,0.22,0.421,3.24
3406,2017,06,03,»ï¼º,1,47,0.333,0.357,8.5,19.2,0.44,0.385,13.00,1.131,11.82,11.00,11.04,2.93,0.19,0.464,5.00
3407,2017,06,03,NC,1,40,0.314,0.393,7.5,17.5,0.43,0.057,-,0.739,5.15,5.15,4.94,3.49,0.37,0.342,-0.20
3408,2017,06,03,SK,1,37,0.194,0.190,13.5,21.6,0.62,0.225,15.50,0.743,3.94,3.94,4.30,1.78,0.03,0.333,-0.45
3409,2017,06,03,ÇÑÈ­,1,40,0.286,0.310,12.5,12.5,1.00,0.143,35.00,0.804,5.47,5.47,5.75,1.90,0.20,0.364,0.61
3410,2017,06,03,µÎ»ê,1,42,0.278,0.276,11.9,11.9,1.00,0.250,18.00,0.909,7.34,7.34,7.34,3.06,0.03,0.398,1.94
3411,2017,06,03,KIA,1,47,0.263,0.310,17.0,17.0,1.00,0.079,38.00,0.746,6.27,5.84,6.49,3.15,0.38,0.357,0.45
3412,2017,06,03,·Ôµ¥,1,35,0.235,0.286,2.9,17.1,0.17,0.059,-,0.551,2.35,2.35,1.43,0.94,0.02,0.251,-3.06
3413,2017,06,03,LG,1,37,0.206,0.259,5.4,18.9,0.29,0.059,-,0.535,2.64,2.64,1.59,3.69,0.02,0.253,-3.16
3414,2017,06,04,KIA,1,49,0.419,0.447,8.2,10.2,0.80,0.232,43.00,1.120,13.39,13.39,12.46,6.44,0.05,0.485,6.16
3415,2017,06,04,µÎ»ê,1,43,0.400,0.438,4.6,14.0,0.33,0.200,20.00,1.042,9.80,10.17,9.87,0.65,0.04,0.458,4.35
3416,2017,06,04,·Ôµ¥,1,44,0.400,0.400,13.6,13.6,1.00,0.400,8.75,1.288,13.33,14.39,13.11,3.55,0.04,0.533,7.46
3417,2017,06,04,SK,1,45,0.306,0.192,17.8,8.9,2.00,0.500,6.00,1.238,13.34,13.86,12.16,2.20,0.04,0.503,6.38
3418,2017,06,04,NC,1,45,0.250,0.300,11.1,15.6,0.71,0.111,-,0.739,5.55,5.16,5.79,4.54,0.04,0.347,0.01
3419,2017,06,04,KT,1,43,0.333,0.407,11.6,20.9,0.56,0.195,36.00,0.933,7.94,7.94,7.86,2.46,0.03,0.407,2.33
3420,2017,06,04,Hero,1,43,0.294,0.357,16.3,16.3,1.00,0.000,-,0.713,5.39,5.60,5.64,2.11,0.38,0.350,0.11
3421,2017,06,04,LG,1,38,0.294,0.346,5.3,18.4,0.29,0.147,34.00,0.792,4.64,4.64,4.90,6.34,0.03,0.348,0.02
3422,2017,06,04,ÇÑÈ­,1,37,0.229,0.258,2.7,10.8,0.25,0.085,-,0.564,2.55,2.37,1.61,2.75,0.02,0.253,-3.15
3423,2017,06,04,»ï¼º,1,42,0.206,0.219,14.3,7.1,2.00,0.088,-,0.627,3.82,3.56,3.68,5.00,0.03,0.302,-1.71
3424,2017,06,06,»ï¼º,1,53,0.375,0.436,5.7,15.1,0.38,0.188,48.00,0.986,11.86,10.33,11.05,4.71,0.04,0.435,4.24
3425,2017,06,06,SK,1,35,0.259,0.273,20.0,14.3,1.40,0.148,27.00,0.807,4.75,5.58,5.18,2.94,0.20,0.368,0.68
3426,2017,06,06,·Ôµ¥,1,43,0.200,0.240,16.3,20.9,0.78,0.171,35.00,0.720,5.44,5.25,5.10,8.59,0.20,0.336,-0.43
3427,2017,06,06,Hero,1,36,0.273,0.222,8.3,8.3,1.00,0.303,11.00,0.909,4.95,4.95,5.91,0.76,-0.44,0.386,1.29
3428,2017,06,06,µÎ»ê,1,48,0.243,0.240,18.8,20.8,0.90,0.298,12.33,0.937,8.87,7.98,8.64,3.70,0.21,0.404,2.48
3429,2017,06,06,NC,1,37,0.235,0.286,8.1,29.7,0.27,0.206,17.00,0.738,4.41,4.41,3.95,2.32,0.19,0.323,-0.81
3430,2017,06,07,NC,1,46,0.410,0.433,6.5,15.2,0.43,0.257,13.00,1.145,13.93,15.67,12.01,6.74,0.38,0.493,6.10
3431,2017,06,07,µÎ»ê,1,44,0.342,0.393,9.1,18.2,0.50,0.263,19.00,1.037,11.05,11.94,9.92,9.67,0.37,0.453,4.26
3432,2017,06,07,KIA,1,41,0.333,0.333,9.8,9.8,1.00,0.223,18.00,0.971,8.83,9.94,8.22,3.74,0.04,0.426,2.95
3433,2017,06,07,Hero,1,39,0.316,0.414,2.6,23.1,0.11,0.105,-,0.754,4.88,4.71,4.66,3.22,0.36,0.337,-0.35
3434,2017,06,07,LG,1,43,0.308,0.387,7.0,20.9,0.33,0.051,-,0.708,5.52,5.32,4.68,9.86,0.21,0.325,-0.85
3435,2017,06,07,KT,1,44,0.324,0.400,15.9,15.9,1.00,0.108,-,0.864,7.93,8.23,7.76,7.58,0.54,0.399,2.10
3436,2017,06,07,·Ôµ¥,1,39,0.289,0.323,0.0,15.4,0.00,0.079,38.00,0.676,4.02,3.88,3.55,2.19,0.03,0.306,-1.46
3437,2017,06,07,»ï¼º,1,40,0.270,0.333,7.5,22.5,0.33,0.216,37.00,0.811,6.10,6.10,5.38,4.31,0.02,0.353,0.24
3438,2017,06,07,SK,1,40,0.250,0.269,5.0,20.0,0.25,0.167,18.00,0.742,4.81,4.64,4.66,0.28,0.03,0.334,-0.48
3439,2017,06,07,ÇÑÈ­,1,33,0.161,0.208,6.1,21.2,0.29,0.000,-,0.373,1.10,1.10,-0.67,1.51,0.19,0.183,-4.91
3440,2017,06,08,NC,1,45,0.465,0.500,0.0,17.8,0.00,0.442,10.75,1.374,18.81,21.16,14.99,7.00,0.19,0.572,9.21
3441,2017,06,08,KIA,1,36,0.361,0.407,0.0,19.4,0.00,0.278,18.00,1.000,7.67,8.62,7.28,4.54,0.02,0.428,2.66
3442,2017,06,08,Hero,1,43,0.308,0.343,7.0,11.6,0.60,0.051,-,0.708,5.34,5.15,4.60,3.81,0.04,0.323,-0.93
3443,2017,06,08,LG,1,36,0.267,0.308,2.8,11.1,0.25,0.033,-,0.653,3.39,3.66,3.63,4.44,0.03,0.316,-1.00
3444,2017,06,08,µÎ»ê,1,40,0.207,0.200,17.5,10.0,1.75,0.138,29.00,0.713,4.01,3.87,4.34,1.65,0.03,0.325,-0.80
3445,2017,06,08,ÇÑÈ­,1,36,0.333,0.355,2.8,11.1,0.25,0.122,-,0.788,4.53,4.70,4.46,4.17,0.03,0.342,-0.16
3446,2017,06,08,KT,1,39,0.270,0.409,5.1,35.9,0.14,0.135,37.00,0.713,4.78,4.78,3.96,3.18,0.03,0.317,-1.05
3447,2017,06,08,SK,1,34,0.194,0.316,2.9,35.3,0.08,0.064,-,0.523,1.91,1.91,1.36,5.18,0.19,0.250,-3.01
3448,2017,06,08,»ï¼º,1,38,0.182,0.227,10.5,26.3,0.40,0.091,33.00,0.543,2.75,2.56,1.72,2.96,0.36,0.255,-3.16
3449,2017,06,08,·Ôµ¥,1,33,0.161,0.192,3.0,15.2,0.20,0.065,-,0.438,1.37,1.37,0.01,0.28,0.01,0.206,-4.23
3450,2017,06,09,»ï¼º,1,44,0.351,0.387,9.1,13.6,0.67,0.190,37.00,0.973,9.03,9.38,8.89,4.31,0.04,0.428,3.24
3451,2017,06,09,Hero,1,41,0.306,0.346,12.2,19.5,0.62,0.222,18.00,0.918,6.44,6.21,7.34,0.52,0.03,0.402,2.07
3452,2017,06,09,NC,1,48,0.293,0.375,10.4,18.8,0.56,0.097,-,0.773,6.77,5.90,6.64,5.28,0.37,0.358,0.48
3453,2017,06,09,LG,1,32,0.207,0.300,6.2,28.1,0.22,0.069,-,0.534,2.26,2.54,1.21,3.69,0.02,0.247,-2.90
3454,2017,06,09,µÎ»ê,1,40,0.206,0.250,12.5,17.5,0.71,0.059,-,0.565,3.25,3.13,2.30,3.48,0.03,0.269,-2.84
3455,2017,06,09,KIA,1,41,0.341,0.371,0.0,12.2,0.00,0.147,41.00,0.829,6.83,6.83,6.00,6.21,0.03,0.367,0.74
3456,2017,06,09,ÇÑÈ­,1,38,0.270,0.281,2.6,10.5,0.25,0.189,37.00,0.748,5.45,5.45,4.12,6.52,0.52,0.325,-0.76
3457,2017,06,09,SK,1,34,0.235,0.333,0.0,29.4,0.00,0.089,-,0.559,2.26,2.26,1.28,0.77,0.01,0.247,-3.09
3458,2017,06,09,KT,1,41,0.184,0.208,7.3,29.3,0.25,0.211,19.00,0.639,3.28,2.69,2.76,8.22,0.35,0.280,-2.51
3459,2017,06,09,·Ôµ¥,1,34,0.156,0.238,5.9,32.4,0.18,0.000,-,0.362,1.24,1.24,-0.86,3.18,0.19,0.178,-5.23
3460,2017,06,10,·Ôµ¥,1,48,0.366,0.438,8.3,16.7,0.50,0.122,41.00,0.923,8.48,7.63,8.94,3.44,0.21,0.410,2.77
3461,2017,06,10,Hero,1,45,0.333,0.364,11.1,13.3,0.83,0.154,39.00,0.887,8.33,8.33,7.64,3.87,0.04,0.392,1.85
