,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,ÆÀ½Â,ÆÀ¹«,ÆÀÆÐ,RA/G,½ÇÁ¡,ÀÚÃ¥,ÇÇÈ¨·±,º¼³Ý%,»ïÁø%,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
1811,2016,5,18,KIA,0,0,1,15.0,15,14,2,14.6,10.4,0.47100000000000003,45.0,15.75,-0.5,7.92,8.23,-0.06
1812,2016,5,19,LG,1,0,0,0.0,0,0,0,8.8,20.6,0.125,100.0,0.0,0.97,3.17,3.18,0.36
1813,2016,5,19,NC,1,0,0,2.0,2,2,0,2.9,29.4,0.381,81.8,2.0,0.47,2.45,2.09,0.32
1814,2016,5,19,µÎ»ê,1,0,0,3.0,3,3,0,10.3,17.9,0.39299999999999996,80.0,3.0,0.24,3.45,3.45,0.18
1815,2016,5,19,·Ôµ¥,1,0,0,3.0,3,3,3,8.1,21.6,0.23800000000000002,117.6,3.0,0.42,7.23,7.08,-0.1
1816,2016,5,19,ÇÑÈ­,1,0,0,6.0,6,6,2,5.0,10.0,0.344,73.8,6.0,0.08,6.34,6.58,0.03
1817,2016,5,19,SK,0,0,1,4.0,4,3,0,10.5,21.1,0.34600000000000003,69.2,3.0,0.21,3.23,3.12,0.3
1818,2016,5,19,KT,0,0,1,4.0,4,4,0,11.6,23.3,0.28600000000000003,69.2,3.6,0.79,3.17,2.98,0.46
1819,2016,5,19,Hero,0,0,1,6.0,6,6,2,2.6,17.9,0.321,65.2,6.0,0.08,5.34,5.2,0.15
1820,2016,5,19,KIA,0,0,1,8.0,8,8,1,7.9,15.8,0.33299999999999996,47.6,9.0,-0.15,5.3,5.37,0.04
1821,2016,5,19,»ï¼º,0,0,1,9.0,9,9,4,15.9,11.4,0.214,70.2,9.0,-0.1,10.67,11.07,-0.3
1822,2016,5,20,ÇÑÈ­,1,0,0,2.0,2,2,0,5.7,28.6,0.348,80.0,2.0,0.56,2.11,1.69,0.33
1823,2016,5,20,»ï¼º,1,0,0,2.0,2,2,0,10.5,15.8,0.28600000000000003,83.3,2.0,0.39,3.67,3.78,0.22
1824,2016,5,20,LG,1,0,0,3.0,3,3,0,14.3,31.4,0.222,66.7,3.0,0.39,2.89,2.51,0.41
1825,2016,5,20,KIA,1,0,0,4.0,4,4,0,8.1,16.2,0.28600000000000003,63.6,4.0,0.34,3.34,3.4,0.29
1826,2016,5,20,µÎ»ê,1,0,0,5.0,5,5,3,9.8,22.0,0.32,92.6,5.0,0.13,7.34,7.14,-0.07
1827,2016,5,20,Hero,0,0,1,4.0,4,4,0,3.0,9.1,0.34600000000000003,63.6,4.5,0.24,3.67,3.99,0.2
1828,2016,5,20,SK,0,0,1,5.0,5,5,2,13.9,13.9,0.318,82.0,5.62,0.17,7.92,8.24,-0.11
1829,2016,5,20,KT,0,0,1,11.0,11,10,2,14.6,14.6,0.385,46.1,11.25,-0.3,7.67,7.85,-0.08
1830,2016,5,20,NC,0,0,1,12.0,12,12,1,13.7,9.8,0.486,60.2,12.0,-0.47,7.34,7.91,-0.13
1831,2016,5,20,·Ôµ¥,0,0,1,19.0,19,19,6,14.0,12.0,0.355,32.1,19.0,-0.71,13.34,13.63,-0.39
1832,2016,5,21,Hero,1,0,0,5.0,5,2,0,15.6,8.9,0.364,75.0,2.0,0.46,5.45,6.0,-0.06
1833,2016,5,21,NC,1,0,0,2.0,2,2,0,12.5,20.0,0.385,87.5,2.0,0.43,3.89,3.9,0.17
1834,2016,5,21,µÎ»ê,1,0,0,4.0,4,4,0,9.1,9.1,0.389,77.8,4.0,0.27,4.11,4.45,0.12
1835,2016,5,21,SK,1,0,0,7.0,7,5,2,12.5,20.0,0.25,62.5,5.0,0.03,6.78,6.8,-0.04
1836,2016,5,21,LG,0,0,1,7.0,7,6,2,13.3,8.9,0.355,74.1,6.0,0.02,7.67,8.12,-0.17
1837,2016,5,21,·Ôµ¥,0,0,1,6.0,6,6,2,7.5,20.0,0.385,75.8,6.0,0.03,6.11,6.03,-0.04
1838,2016,5,21,KIA,0,0,1,8.0,8,7,4,7.1,4.8,0.258,76.9,7.0,-0.09,10.34,10.92,-0.3
1839,2016,5,21,»ï¼º,0,0,1,10.0,10,10,2,7.1,9.5,0.40700000000000003,58.1,11.25,-0.22,8.55,9.08,-0.18
1840,2016,5,21,ÇÑÈ­,0,1,0,8.0,8,8,0,10.9,21.8,0.382,60.0,6.0,0.3,3.42,3.28,0.49
1841,2016,5,21,KT,0,1,0,8.0,8,8,1,10.3,12.1,0.359,70.8,6.0,0.49,5.59,5.91,0.33
1842,2016,5,22,KIA,1,0,0,4.0,4,2,2,5.1,30.8,0.364,87.0,2.0,0.26,4.56,3.92,0.23
1843,2016,5,22,LG,1,0,0,4.0,4,4,1,2.7,16.2,0.31,72.9,4.0,0.27,4.11,4.08,0.2
1844,2016,5,22,·Ôµ¥,1,0,0,4.0,4,4,1,7.3,14.6,0.28600000000000003,79.4,4.0,0.35,5.45,5.64,0.04
1845,2016,5,22,KT,1,0,0,7.0,7,4,3,2.4,12.2,0.25,64.1,4.0,0.04,7.23,7.31,-0.05
1846,2016,5,22,NC,1,0,0,8.0,8,8,5,11.6,23.3,0.261,88.9,8.0,-0.02,10.34,10.09,-0.34
1847,2016,5,22,SK,0,0,1,7.0,7,3,0,5.6,8.3,0.345,41.7,3.38,-0.12,3.67,3.98,0.13
1848,2016,5,22,Hero,0,0,1,5.0,5,4,0,3.1,28.1,0.35,44.4,4.5,0.1,2.17,1.75,0.41
1849,2016,5,22,»ï¼º,0,0,1,9.0,9,9,2,5.1,15.4,0.414,53.0,10.12,0.06,6.17,6.12,0.08
1850,2016,5,22,µÎ»ê,0,0,1,10.0,10,10,3,11.4,22.7,0.48,65.5,11.25,-0.26,8.3,8.0,-0.12
1851,2016,5,22,ÇÑÈ­,0,0,1,18.0,18,18,5,9.4,7.5,0.447,45.0,18.0,-0.61,11.67,12.08,-0.36
1852,2016,5,24,Hero,1,0,0,1.0,1,1,0,11.1,22.2,0.20800000000000002,88.9,1.0,0.65,3.23,3.12,0.31
1853,2016,5,24,KIA,1,0,0,2.0,2,2,0,22.2,11.1,0.16699999999999998,83.3,2.0,0.47,5.45,5.99,0.01
1854,2016,5,24,µÎ»ê,1,0,0,5.0,5,5,0,2.5,22.5,0.36700000000000005,58.3,5.0,0.17,2.0,1.63,0.39
1855,2016,5,24,ÇÑÈ­,0,0,1,2.0,2,1,0,13.3,20.0,0.21100000000000002,75.0,1.12,0.41,3.67,3.73,0.22
1856,2016,5,24,»ï¼º,0,0,1,4.0,4,4,2,10.8,16.2,0.25,87.0,4.0,0.23,6.56,6.68,-0.05
1857,2016,5,24,KT,0,0,1,8.0,8,8,1,16.2,10.8,0.308,51.5,9.0,0.03,6.55,6.97,-0.09
1858,2016,5,25,NC,1,0,0,0.0,0,0,0,12.9,45.2,0.083,100.0,0.0,0.83,1.89,1.13,0.55
1859,2016,5,25,·Ôµ¥,1,0,0,1.0,1,1,0,11.4,20.0,0.292,90.9,1.0,0.73,3.45,3.45,0.31
1860,2016,5,25,»ï¼º,1,0,0,3.0,3,3,1,12.8,23.1,0.348,87.3,3.0,0.4,4.78,4.62,0.22
1861,2016,5,25,Hero,1,0,0,8.0,8,8,2,7.1,11.9,0.387,63.4,8.0,-0.05,6.45,6.63,-0.08
1862,2016,5,25,µÎ»ê,1,0,0,10.0,10,10,2,10.9,19.6,0.44799999999999995,60.4,10.0,-0.25,6.56,6.47,-0.01
1863,2016,5,25,LG,0,0,1,2.0,2,2,0,13.9,16.7,0.348,85.7,2.25,0.37,4.42,4.61,0.09
1864,2016,5,25,SK,0,0,1,5.0,5,3,2,5.7,11.4,0.273,78.4,3.38,0.13,7.8,8.2,-0.03
1865,2016,5,25,KIA,0,0,1,6.0,6,5,1,11.1,16.7,0.261,56.6,5.62,-0.02,5.67,5.8,0.01
1866,2016,5,25,ÇÑÈ­,0,0,1,9.0,9,9,1,10.9,10.9,0.424,61.2,9.35,-0.27,5.75,6.03,-0.05
1867,2016,5,25,KT,0,0,1,13.0,13,13,1,19.5,7.3,0.414,40.8,14.62,-0.4,7.55,8.21,-0.1
1868,2016,5,26,KIA,1,0,0,2.0,2,2,0,10.5,18.4,0.259,81.8,2.0,0.53,3.45,3.45,0.3
1869,2016,5,26,µÎ»ê,1,0,0,3.0,3,3,0,7.5,20.0,0.39299999999999996,80.0,3.0,0.35,3.23,3.13,0.21
1870,2016,5,26,·Ôµ¥,1,0,0,4.0,4,4,2,8.1,8.1,0.207,85.4,4.0,0.24,6.89,7.29,-0.09
1871,2016,5,26,SK,1,0,0,6.0,6,6,0,10.9,8.7,0.303,64.7,5.4,0.23,4.97,5.48,0.15
1872,2016,5,26,ÇÑÈ­,1,0,0,6.0,6,6,0,15.8,21.1,0.304,53.8,6.0,0.12,3.89,3.89,0.2
1873,2016,5,26,KT,0,0,1,6.0,6,6,2,19.5,17.1,0.33299999999999996,78.9,6.75,-0.12,8.17,8.35,-0.13
1874,2016,5,26,LG,0,0,1,7.0,7,6,1,11.9,19.0,0.37,61.6,6.75,-0.06,5.17,5.04,0.13
1875,2016,5,26,Hero,0,0,1,7.0,7,7,0,11.4,11.4,0.39399999999999996,63.2,7.0,-0.02,4.56,4.9,0.04
1876,2016,5,26,NC,0,0,1,9.0,9,9,4,9.8,21.6,0.483,81.5,8.1,-0.08,8.47,8.26,-0.23
1877,2016,5,26,»ï¼º,0,0,1,9.0,9,9,2,2.4,16.7,0.419,53.0,9.0,-0.15,5.34,5.2,0.03
1878,2016,5,27,KT,1,0,0,0.0,0,0,0,0.0,16.7,0.16,100.0,0.0,0.9,2.56,2.58,0.41
1879,2016,5,27,µÎ»ê,1,0,0,1.0,1,1,0,2.7,16.2,0.33299999999999996,90.9,1.0,0.66,2.67,2.63,0.28
1880,2016,5,27,SK,1,0,0,2.0,2,2,0,8.8,26.5,0.368,84.6,2.0,0.46,3.67,3.59,0.16
1881,2016,5,27,NC,1,0,0,7.0,7,6,2,7.3,22.0,0.308,62.5,6.0,0.07,5.89,5.7,0.08
1882,2016,5,27,ÇÑÈ­,1,0,0,7.0,7,6,1,10.3,12.8,0.345,58.8,6.0,0.15,5.34,5.56,0.06
1883,2016,5,27,LG,0,0,1,5.0,5,5,0,8.8,5.9,0.31,58.3,5.62,0.07,4.3,4.79,0.13
1884,2016,5,27,»ï¼º,0,0,1,8.0,8,7,2,10.3,5.1,0.276,60.6,7.88,-0.29,8.67,9.37,-0.29
1885,2016,5,27,Hero,0,0,1,8.0,8,8,1,10.3,10.3,0.33299999999999996,51.5,9.0,-0.1,5.8,6.1,-0.04
1886,2016,5,27,·Ôµ¥,0,0,1,11.0,11,11,0,10.6,19.1,0.5329999999999999,52.2,12.38,-0.3,3.67,3.5,0.15
1887,2016,5,27,KIA,0,0,1,13.0,13,13,0,15.1,3.8,0.462,51.9,13.0,-0.39,5.89,6.66,0.0
1888,2016,5,28,»ï¼º,1,0,0,1.0,1,1,0,2.9,5.9,0.267,90.0,1.0,0.57,3.89,4.35,0.18
1889,2016,5,28,Hero,1,0,0,1.0,1,1,0,2.9,5.7,0.226,87.5,1.0,0.69,3.56,3.96,0.22
1890,2016,5,28,µÎ»ê,1,0,0,2.0,2,2,1,5.7,22.9,0.25,92.1,2.0,0.66,4.0,3.8,0.37
1891,2016,5,28,NC,1,0,0,5.0,5,5,0,2.5,20.0,0.387,61.5,5.0,0.14,2.23,1.97,0.4
1892,2016,5,28,ÇÑÈ­,1,0,0,6.0,6,5,2,25.6,4.7,0.25,81.4,5.0,0.22,9.78,10.7,-0.29
1893,2016,5,28,KT,0,0,1,3.0,3,3,0,10.0,15.0,0.379,80.0,3.0,0.34,3.67,3.78,0.18
1894,2016,5,28,LG,0,0,1,3.0,3,3,0,3.1,15.6,0.34600000000000003,70.0,3.38,0.29,2.8,2.8,0.32
1895,2016,5,28,·Ôµ¥,0,0,1,9.0,9,6,1,5.1,15.4,0.379,39.7,6.75,-0.08,4.17,4.06,0.13
1896,2016,5,28,KIA,0,0,1,13.0,13,11,4,21.8,9.1,0.387,69.7,11.0,-0.42,13.0,13.78,-0.36
1897,2016,5,28,SK,0,0,1,15.0,15,15,4,6.5,8.7,0.371,34.7,15.0,-0.58,9.56,9.86,-0.27
1898,2016,5,29,Hero,1,0,0,2.0,2,2,1,14.6,7.3,0.276,95.6,2.0,0.56,6.45,7.0,-0.09
1899,2016,5,29,ÇÑÈ­,1,0,0,2.0,2,2,1,0.0,24.2,0.261,90.9,2.0,0.54,3.67,3.43,0.3
1900,2016,5,29,»ï¼º,1,0,0,6.0,6,5,3,5.0,20.0,0.29600000000000004,79.5,5.0,0.08,6.89,6.7,0.0
1901,2016,5,29,NC,1,0,0,8.0,8,8,2,4.5,18.2,0.321,63.4,8.0,0.32,6.78,6.83,0.39
1902,2016,5,29,LG,1,0,0,8.0,8,8,1,11.9,16.7,0.29600000000000004,54.8,8.0,0.23,5.89,6.08,0.11
1903,2016,5,29,KT,0,0,1,5.0,5,5,2,5.6,11.1,0.222,69.4,5.0,0.2,6.34,6.58,0.0
1904,2016,5,29,SK,0,0,1,9.0,9,6,1,2.2,15.2,0.429,51.3,6.0,-0.13,3.89,3.75,0.1
1905,2016,5,29,KIA,0,0,1,9.0,9,9,1,13.3,13.3,0.419,59.1,9.0,-0.3,5.78,6.0,-0.06
1906,2016,5,29,·Ôµ¥,0,0,1,9.0,9,9,2,8.3,16.7,0.33299999999999996,44.6,10.12,-0.21,6.92,7.0,-0.14
1907,2016,5,29,µÎ»ê,0,0,1,16.0,16,16,0,8.0,12.0,0.513,36.0,16.0,-0.72,4.0,4.18,0.14
1908,2016,5,31,»ï¼º,1,0,0,1.0,1,1,0,10.3,20.5,0.33299999999999996,92.3,1.0,0.56,3.23,3.12,0.31
1909,2016,5,31,ÇÑÈ­,1,0,0,4.0,4,4,1,5.4,24.3,0.391,75.5,4.0,0.38,3.78,3.47,0.27
1910,2016,5,31,µÎ»ê,1,0,0,5.0,5,5,1,16.7,23.8,0.304,75.3,5.0,0.21,5.56,5.46,0.11
1911,2016,5,31,·Ôµ¥,1,0,0,5.0,5,5,2,14.6,12.2,0.28600000000000003,83.3,5.0,0.16,7.45,7.78,-0.1
1912,2016,5,31,Hero,0,0,1,4.0,4,4,2,21.4,4.8,0.16,90.2,4.0,0.19,9.11,9.93,-0.25
1913,2016,5,31,NC,0,0,1,6.0,6,5,1,10.0,40.0,0.368,56.6,5.0,0.1,2.89,1.92,0.33
1914,2016,5,31,KT,0,0,1,9.0,9,7,1,9.8,14.6,0.37,47.9,7.88,-0.19,5.67,5.8,0.07
1915,2016,5,31,SK,0,0,1,8.0,8,8,1,7.5,12.5,0.433,60.2,9.0,-0.07,5.55,5.74,0.04
1916,2016,5,31,KIA,0,1,0,6.0,6,1,0,7.5,20.8,0.278,62.5,0.75,0.52,3.09,2.96,0.48
1917,2016,5,31,LG,0,1,0,6.0,6,5,0,16.7,14.8,0.25,66.7,3.75,0.47,4.34,4.55,0.29
1918,2016,6,1,·Ôµ¥,1,0,0,0.0,0,0,0,11.8,17.6,0.182,100.0,0.0,0.78,3.67,3.78,0.28
1919,2016,6,1,KIA,1,0,0,1.0,1,1,0,7.7,20.5,0.37,92.3,1.0,0.65,2.89,2.74,0.3
1920,2016,6,1,NC,1,0,0,1.0,1,1,1,13.9,19.4,0.261,103.8,1.0,0.58,5.23,5.29,0.06
1921,2016,6,1,SK,1,0,0,2.0,2,2,0,0.0,22.9,0.37,80.0,2.0,0.59,1.89,1.58,0.56
1922,2016,6,1,Hero,1,0,0,4.0,4,4,2,2.9,14.3,0.231,83.3,4.0,0.27,6.11,6.26,-0.01
1923,2016,6,1,µÎ»ê,0,0,1,5.0,5,2,0,10.8,10.8,0.207,50.0,2.25,0.12,4.17,4.47,0.15
1924,2016,6,1,KT,0,0,1,2.0,2,2,0,17.1,22.9,0.381,85.7,2.25,0.37,3.92,3.85,0.13
1925,2016,6,1,LG,0,0,1,5.0,5,4,0,7.9,7.9,0.3,64.3,4.0,0.11,4.67,5.19,0.06
1926,2016,6,1,»ï¼º,0,0,1,6.0,6,6,1,12.8,12.8,0.37,68.5,6.75,-0.02,5.92,6.16,-0.03
1927,2016,6,1,ÇÑÈ­,0,0,1,7.0,7,7,1,2.3,18.6,0.452,64.1,7.0,0.38,3.67,3.43,0.23
1928,2016,6,2,KT,1,0,0,1.0,1,1,0,10.0,27.5,0.32,91.7,0.9,0.86,2.67,2.34,0.56
1929,2016,6,2,ÇÑÈ­,1,0,0,1.0,1,1,1,6.2,21.9,0.136,108.7,1.0,0.59,4.23,4.13,0.17
1930,2016,6,2,LG,1,0,0,1.0,1,1,0,8.8,23.5,0.273,88.9,1.0,0.58,2.89,2.74,0.33
1931,2016,6,2,NC,1,0,0,3.0,3,2,0,20.0,22.5,0.22699999999999998,76.9,2.0,0.42,4.34,4.33,0.21
1932,2016,6,2,»ï¼º,1,0,0,6.0,6,6,4,11.4,18.2,0.29600000000000004,96.5,6.0,0.07,9.34,9.3,-0.2
1933,2016,6,2,·Ôµ¥,0,0,1,2.0,2,1,0,5.3,18.4,0.28600000000000003,80.0,0.9,0.63,2.87,2.84,0.43
1934,2016,6,2,SK,0,0,1,4.0,4,4,1,10.8,8.1,0.31,79.4,4.5,0.13,6.05,6.48,-0.01
1935,2016,6,2,µÎ»ê,0,0,1,4.0,4,4,1,5.9,14.7,0.26899999999999996,69.8,4.5,0.25,4.8,4.86,0.11
1936,2016,6,2,KIA,0,0,1,9.0,9,7,0,12.8,15.4,0.40700000000000003,43.8,7.88,-0.18,4.05,4.16,0.11
1937,2016,6,2,Hero,0,0,1,14.0,14,14,2,7.8,9.8,0.462,47.2,14.0,-0.34,6.78,7.01,-0.12
1938,2016,6,3,ÇÑÈ­,1,0,0,3.0,3,1,0,9.8,19.6,0.314,81.2,0.75,0.72,3.25,3.19,0.46
1939,2016,6,3,KT,1,0,0,2.0,2,1,1,12.2,10.2,0.314,96.6,0.82,0.89,5.85,6.28,-0.07
1940,2016,6,3,µÎ»ê,1,0,0,1.0,1,1,0,6.2,15.6,0.16699999999999998,85.7,1.0,0.54,3.56,3.74,0.2
1941,2016,6,3,Hero,1,0,0,1.0,1,1,1,8.6,20.0,0.16699999999999998,106.1,1.0,0.57,4.56,4.52,0.15
1942,2016,6,3,NC,1,0,0,3.0,3,3,0,5.9,17.6,0.308,70.0,3.0,0.42,3.0,3.01,0.33
1943,2016,6,3,LG,0,0,1,3.0,3,3,0,4.8,11.9,0.273,75.0,2.53,0.55,3.58,3.82,0.27
1944,2016,6,3,»ï¼º,0,0,1,4.0,4,4,1,8.0,26.0,0.258,79.4,3.0,0.72,3.84,3.54,0.56
1945,2016,6,3,SK,0,0,1,4.0,4,4,1,8.6,11.4,0.308,75.5,4.5,0.13,5.42,5.67,-0.01
1946,2016,6,3,·Ôµ¥,0,0,1,5.0,5,5,1,11.1,30.6,0.16699999999999998,58.1,5.0,0.09,4.67,4.37,0.17
1947,2016,6,3,KIA,0,0,1,9.0,9,9,1,9.5,4.8,0.371,54.2,9.0,-0.13,6.0,6.56,-0.01
1948,2016,6,4,LG,1,0,0,4.0,4,4,0,5.1,7.7,0.281,69.2,4.0,0.24,4.34,4.8,0.06
1949,2016,6,4,µÎ»ê,1,0,0,6.0,6,6,3,2.8,22.2,0.25,69.0,6.0,0.11,6.56,6.31,0.01
1950,2016,6,4,ÇÑÈ­,1,0,0,7.0,7,6,2,14.9,10.6,0.345,75.6,6.0,0.05,8.11,8.56,-0.32
1951,2016,6,4,SK,0,0,1,7.0,7,3,0,8.1,13.5,0.33299999999999996,46.2,3.38,-0.08,3.92,4.11,0.1
1952,2016,6,4,»ï¼º,0,0,1,8.0,8,8,1,4.9,22.0,0.40700000000000003,51.5,8.0,0.15,4.11,3.86,0.21
1953,2016,6,4,KT,0,0,1,13.0,13,13,1,7.8,9.8,0.462,48.7,13.0,-0.39,5.67,5.96,0.04
1954,2016,6,5,µÎ»ê,1,0,0,0.0,0,0,0,0.0,9.7,0.25,100.0,0.0,0.73,3.0,3.24,0.28
1955,2016,6,5,KT,1,0,0,2.0,2,2,0,4.8,16.7,0.375,86.7,2.0,0.49,3.11,3.08,0.19
1956,2016,6,5,Hero,1,0,0,3.0,3,2,1,2.9,20.0,0.36,83.3,2.0,0.45,3.89,3.75,0.27
1957,2016,6,5,ÇÑÈ­,1,0,0,5.0,5,5,0,9.5,14.3,0.29,61.5,4.5,0.33,3.37,3.48,0.26
1958,2016,6,5,NC,1,0,0,7.0,7,7,1,7.3,26.8,0.385,55.6,7.0,0.04,3.67,3.19,0.23
1959,2016,6,5,KIA,0,0,1,4.0,4,2,1,5.4,10.8,0.233,69.8,2.0,0.24,4.89,5.13,0.05
1960,2016,6,5,»ï¼º,0,0,1,6.0,6,3,0,10.2,10.2,0.28600000000000003,64.7,2.7,-0.0,4.77,5.19,0.06
1961,2016,6,5,SK,0,0,1,7.0,7,4,1,12.8,12.8,0.28600000000000003,55.6,4.5,0.01,5.92,6.16,0.09
1962,2016,6,5,LG,0,0,1,10.0,10,9,2,11.4,15.9,0.321,52.6,10.12,-0.26,7.8,7.94,-0.14
1963,2016,6,5,·Ôµ¥,0,0,1,14.0,14,14,3,13.2,15.1,0.41200000000000003,52.9,14.0,-0.33,8.89,9.02,-0.2
1964,2016,6,7,NC,1,0,0,1.0,1,1,1,3.0,27.3,0.182,108.7,1.0,0.67,3.45,3.08,0.43
1965,2016,6,7,µÎ»ê,1,0,0,1.0,1,1,0,11.4,17.1,0.16699999999999998,88.9,1.0,0.56,4.0,4.18,0.16
1966,2016,6,7,ÇÑÈ­,1,0,0,3.0,3,3,1,11.4,22.9,0.273,83.3,3.0,0.42,4.67,4.57,0.16
1967,2016,6,7,»ï¼º,1,0,0,5.0,5,5,1,12.2,12.2,0.39299999999999996,78.3,5.0,0.34,6.0,6.35,0.01
1968,2016,6,7,·Ôµ¥,1,0,0,6.0,6,6,2,8.1,21.6,0.292,65.2,6.0,0.09,5.78,5.63,0.07
1969,2016,6,7,KIA,0,0,1,5.0,5,5,2,16.7,16.7,0.273,80.4,5.62,0.04,7.67,7.85,-0.19
1970,2016,6,7,Hero,0,0,1,5.0,5,5,3,14.3,11.4,0.174,89.7,5.62,0.1,9.42,9.8,-0.12
1971,2016,6,7,SK,0,0,1,9.0,9,8,2,21.6,15.7,0.33299999999999996,69.3,8.0,-0.13,8.11,8.33,-0.19
1972,2016,6,7,LG,0,0,1,8.0,8,8,1,11.6,4.7,0.281,57.7,8.0,-0.21,6.67,7.35,-0.13
1973,2016,6,7,KT,0,0,1,9.0,9,9,1,6.5,13.0,0.33299999999999996,47.9,9.0,-0.14,4.78,4.85,0.11
1974,2016,6,8,ÇÑÈ­,1,0,0,3.0,3,2,1,8.8,14.7,0.12,71.4,2.0,0.31,5.0,5.18,0.04
1975,2016,6,8,·Ôµ¥,1,0,0,2.0,2,2,0,13.9,27.8,0.28600000000000003,81.8,2.0,0.59,3.11,2.84,0.35
1976,2016,6,8,NC,1,0,0,3.0,3,3,0,9.3,25.6,0.40700000000000003,81.2,3.0,0.34,2.89,2.52,0.36
1977,2016,6,8,KT,1,0,0,4.0,4,4,0,5.6,8.3,0.258,60.0,4.0,0.26,3.67,4.01,0.2
1978,2016,6,8,LG,1,0,0,6.0,6,6,1,6.5,15.2,0.469,77.7,6.0,0.16,5.56,5.7,0.05
1979,2016,6,8,SK,0,0,1,3.0,3,3,1,10.8,16.2,0.24,83.3,3.0,0.31,5.11,5.23,0.05
1980,2016,6,8,µÎ»ê,0,0,1,5.0,5,4,1,0.0,27.3,0.435,62.5,4.5,0.08,3.05,2.51,0.33
1981,2016,6,8,KIA,0,0,1,5.0,5,5,1,10.0,25.0,0.44,75.3,5.62,-0.01,4.3,3.87,-0.02
1982,2016,6,8,Hero,0,0,1,7.0,7,7,3,8.3,16.7,0.22699999999999998,64.1,7.88,-0.12,8.55,8.63,-0.17
1983,2016,6,8,»ï¼º,0,0,1,12.0,12,11,2,17.4,19.6,0.45799999999999996,56.6,12.38,-0.38,8.8,8.94,-0.17
1984,2016,6,9,KIA,1,0,0,1.0,1,1,1,5.9,29.4,0.2,107.1,1.0,0.57,3.56,3.14,0.2
1985,2016,6,9,LG,1,0,0,4.0,4,3,0,2.6,13.2,0.29,63.6,3.0,0.31,3.23,3.36,0.3
1986,2016,6,9,NC,1,0,0,4.0,4,3,0,7.9,28.9,0.478,73.3,3.0,0.22,2.56,2.14,0.44
1987,2016,6,9,µÎ»ê,1,0,0,4.0,4,4,0,11.1,11.1,0.26899999999999996,63.6,4.0,0.41,4.11,4.45,0.16
1988,2016,6,9,SK,1,0,0,5.0,5,5,1,18.4,15.8,0.261,71.4,5.0,0.27,6.11,6.39,-0.05
1989,2016,6,9,KT,0,0,1,7.0,7,4,0,4.8,11.9,0.344,50.0,4.0,-0.18,3.56,3.74,0.22
1990,2016,6,9,·Ôµ¥,0,0,1,6.0,6,6,1,8.8,20.6,0.33299999999999996,56.6,6.75,0.01,5.05,5.0,0.03
1991,2016,6,9,ÇÑÈ­,0,0,1,12.0,12,9,1,6.2,16.7,0.429,39.8,9.0,-0.19,4.34,4.18,0.16
1992,2016,6,9,»ï¼º,0,0,1,10.0,10,10,3,7.7,23.1,0.435,54.7,11.25,-0.13,7.8,7.51,-0.1
1993,2016,6,9,Hero,0,0,1,16.0,16,12,1,14.9,17.0,0.452,29.1,13.5,-0.61,5.92,5.91,-0.09
1994,2016,6,10,KIA,1,0,0,0.0,0,0,0,3.0,15.2,0.185,100.0,0.0,0.68,2.89,2.96,0.23
1995,2016,6,10,ÇÑÈ­,1,0,0,1.0,1,1,0,10.0,12.5,0.233,90.9,0.9,0.73,3.87,4.13,0.25
1996,2016,6,10,NC,1,0,0,2.0,2,2,1,16.7,23.8,0.41700000000000004,96.4,2.0,0.49,5.23,5.06,0.06
1997,2016,6,10,KT,1,0,0,4.0,4,3,0,12.2,20.4,0.25,73.3,2.25,0.61,3.75,3.78,0.35
1998,2016,6,10,µÎ»ê,1,0,0,3.0,3,3,0,7.9,21.1,0.34600000000000003,75.0,3.0,0.38,2.89,2.74,0.33
1999,2016,6,10,LG,0,0,1,2.0,2,2,1,0.0,24.3,0.308,93.0,1.93,0.57,3.46,3.13,0.34
2000,2016,6,10,»ï¼º,0,0,1,4.0,4,4,2,3.1,15.6,0.25,80.6,4.5,0.2,6.05,6.06,0.03
2001,2016,6,10,Hero,0,0,1,6.0,6,6,0,3.8,20.8,0.425,68.4,4.5,0.22,2.34,2.07,0.63
2002,2016,6,10,·Ôµ¥,0,0,1,5.0,5,5,1,9.1,18.2,0.217,52.6,5.62,0.3,4.92,4.92,0.07
2003,2016,6,10,SK,0,0,1,6.0,6,6,2,11.4,18.2,0.40700000000000003,81.4,6.0,0.45,6.78,6.81,-0.04
2004,2016,6,11,Hero,1,0,0,2.0,2,1,0,7.9,26.3,0.33299999999999996,81.8,1.0,0.56,2.45,2.07,0.46
2005,2016,6,11,LG,1,0,0,3.0,3,2,0,14.6,12.2,0.28600000000000003,78.6,2.0,0.36,3.89,4.11,0.19
2006,2016,6,11,»ï¼º,1,0,0,4.0,4,4,2,10.8,13.5,0.083,83.3,4.0,0.25,7.45,7.81,-0.14
2007,2016,6,11,NC,1,0,0,6.0,6,6,2,7.9,13.2,0.33299999999999996,71.4,6.0,0.14,6.45,6.63,-0.04
2008,2016,6,11,·Ôµ¥,1,0,0,8.0,8,8,1,19.0,11.9,0.26899999999999996,60.2,8.0,0.06,7.34,7.9,-0.16
2009,2016,6,11,KT,0,0,1,3.0,3,3,0,11.1,8.3,0.28600000000000003,76.9,3.38,0.23,4.8,5.29,0.06
