,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,½Â,ÆÐ,¼¼ÀÌºê,È¦µå,ºí·Ð,QS,ÀÌ´×,Å¸ÀÚ,¾ÈÅ¸,2·çÅ¸,3·çÅ¸,È¨·±,½ÇÁ¡,ÀÚÃ¥,»ïÁø,º¼³Ý,°íÀÇ4±¸,»ç±¸,ÆøÅõ,º¸Å©,PK,µµ·ç,µµ½Ç
2438,2016,08,10,KIA,1,1,0,0,1,0,0,9.0,37,6,0,1,0,4,4,8,5,0,0,1,0,0,0,0
2439,2016,08,10,NC,1,1,0,0,2,0,0,10.0,49,13,1,0,0,5,5,6,5,0,1,1,0,0,3,0
2440,2016,08,10,»ï¼º,1,1,0,0,0,0,1,9.0,43,10,3,0,1,7,6,7,6,0,1,0,0,1,0,0
2441,2016,08,10,KT,1,0,1,0,0,0,1,9.0,40,14,4,0,1,5,4,4,1,0,0,0,0,0,0,1
2442,2016,08,10,SK,1,0,1,0,2,1,1,9.0,41,13,2,0,1,5,5,9,6,0,0,0,0,0,3,3
2443,2016,08,10,·Ôµ¥,1,0,1,0,0,0,0,9.0,40,10,3,0,3,7,6,10,2,0,1,1,0,0,1,0
2444,2016,08,10,µÎ»ê,1,0,1,0,0,0,0,9.0,50,19,5,0,0,12,12,5,5,0,1,1,0,0,1,0
2445,2016,08,10,ÇÑÈ­,1,0,1,0,0,0,0,9.0,53,19,3,0,1,16,13,5,4,0,2,0,0,0,1,0
2446,2016,08,11,µÎ»ê,1,1,0,0,0,0,1,9.0,34,6,1,0,1,1,1,4,1,0,0,0,0,0,0,0
2447,2016,08,11,ÇÑÈ­,1,1,0,1,1,0,0,9.0,37,7,1,0,0,2,2,9,3,0,1,0,0,0,1,1
2448,2016,08,11,LG,1,1,0,1,2,0,1,9.0,40,11,1,0,0,2,2,9,2,0,1,0,0,0,1,0
2449,2016,08,11,SK,1,1,0,0,1,0,0,9.0,43,10,1,0,0,3,3,6,5,0,0,0,0,0,0,0
2450,2016,08,11,Hero,1,1,0,0,0,0,0,10.0,45,13,1,0,2,7,7,8,3,1,0,0,0,0,0,1
2451,2016,08,11,NC,1,0,1,0,0,0,0,8.0,36,9,0,1,1,4,2,4,2,0,1,1,1,0,1,0
2452,2016,08,11,·Ôµ¥,1,0,1,0,0,0,1,9.0,36,10,1,0,1,3,3,6,2,0,0,0,0,0,0,1
2453,2016,08,11,»ï¼º,1,0,1,0,0,0,0,9.0,45,13,1,0,2,6,5,7,3,0,1,1,0,0,0,0
2454,2016,08,11,KIA,1,0,1,0,0,0,0,9.2,46,13,1,0,2,8,8,8,6,1,0,0,0,0,6,2
2455,2016,08,11,KT,1,0,1,0,0,0,0,8.0,49,13,3,0,1,10,9,7,11,0,1,1,0,0,0,0
2456,2016,08,12,KIA,1,1,0,0,0,0,0,9.0,40,9,2,0,0,2,2,10,5,0,0,0,0,0,2,0
2457,2016,08,12,LG,1,1,0,0,1,1,1,9.0,44,8,2,0,1,5,2,8,5,1,2,0,0,0,0,0
2458,2016,08,12,·Ôµ¥,1,1,0,1,0,0,1,9.0,34,7,0,1,1,3,3,9,2,0,0,0,0,0,0,0
2459,2016,08,12,µÎ»ê,1,1,0,1,1,1,1,9.0,39,8,1,0,2,7,5,3,6,0,0,1,0,0,1,1
2460,2016,08,12,SK,1,1,0,1,0,0,1,9.0,37,8,1,0,0,5,5,11,2,0,0,0,0,0,0,0
2461,2016,08,12,ÇÑÈ­,1,0,1,0,0,0,0,8.0,38,6,1,0,0,4,2,10,6,0,1,0,0,0,3,0
2462,2016,08,12,NC,1,0,1,0,0,0,0,8.1,39,7,1,0,1,6,5,3,7,0,0,2,0,0,0,0
2463,2016,08,12,Hero,1,0,1,0,0,0,0,9.0,40,11,1,0,1,8,6,3,2,0,2,0,0,0,3,1
2464,2016,08,12,KT,1,0,1,0,0,0,0,8.0,38,13,4,0,2,9,7,9,0,0,0,2,1,0,0,0
2465,2016,08,12,»ï¼º,1,0,1,0,0,1,0,9.0,41,10,0,1,3,8,8,6,3,0,2,1,0,0,1,0
2466,2016,08,13,µÎ»ê,1,1,0,0,0,0,1,9.0,33,7,0,0,0,0,0,7,2,0,0,1,0,1,0,1
2467,2016,08,13,KIA,1,1,0,1,1,0,1,9.0,40,9,1,0,0,4,2,10,4,0,0,0,0,0,0,1
2468,2016,08,13,NC,1,1,0,1,0,0,1,9.0,35,6,0,0,2,2,2,6,1,0,1,0,0,0,1,0
2469,2016,08,13,SK,1,1,0,0,0,0,0,9.0,39,7,1,0,2,3,3,8,3,0,2,1,0,0,1,0
2470,2016,08,13,»ï¼º,1,1,0,1,2,0,0,9.0,39,11,2,1,1,5,5,5,3,0,0,0,0,0,2,1
2471,2016,08,13,KT,1,0,1,0,0,0,0,8.0,34,6,1,0,0,3,3,6,4,0,1,1,0,0,0,1
2472,2016,08,13,·Ôµ¥,1,0,1,0,0,0,0,8.0,32,7,2,0,2,4,4,5,2,1,1,0,0,1,0,1
2473,2016,08,13,ÇÑÈ­,1,0,1,0,0,0,0,8.0,36,13,1,0,2,6,6,4,0,0,1,0,0,0,2,1
2474,2016,08,13,Hero,1,0,1,0,0,0,0,8.0,39,9,0,0,1,8,8,4,4,0,2,0,0,0,1,0
2475,2016,08,13,LG,1,0,1,0,0,0,0,8.0,36,10,3,0,1,8,8,5,2,0,0,0,0,0,1,0
2476,2016,08,14,µÎ»ê,1,1,0,0,0,0,1,9.0,32,6,1,0,1,1,1,4,0,0,0,0,0,0,1,0
2477,2016,08,14,ÇÑÈ­,1,1,0,1,0,1,1,9.0,35,6,1,0,1,2,2,8,4,0,1,0,0,0,1,2
2478,2016,08,14,»ï¼º,1,1,0,1,0,0,1,9.0,39,12,2,0,0,2,2,6,3,0,0,2,0,0,0,0
2479,2016,08,14,KT,1,1,0,1,0,0,0,9.0,39,8,0,0,2,5,5,10,5,0,1,0,0,1,1,0
2480,2016,08,14,SK,1,1,0,1,1,0,0,9.0,42,7,2,0,0,5,5,7,10,1,0,1,0,0,2,0
2481,2016,08,14,KIA,1,0,1,0,0,0,0,9.0,39,8,1,0,1,3,3,7,3,0,0,0,0,0,0,0
2482,2016,08,14,NC,1,0,1,0,2,1,0,9.0,44,13,2,0,1,6,6,6,3,0,1,1,0,0,1,0
2483,2016,08,14,Hero,1,0,1,0,0,0,0,8.0,38,9,0,1,3,6,6,4,4,0,1,0,0,0,0,0
2484,2016,08,14,·Ôµ¥,1,0,1,0,0,0,0,8.0,37,9,3,0,0,6,6,8,3,0,1,0,0,0,1,0
2485,2016,08,14,LG,1,0,1,0,0,0,0,8.0,39,12,1,0,0,6,6,5,4,0,1,2,0,0,1,1
2486,2016,08,16,Hero,1,1,0,0,1,0,1,9.0,35,3,1,0,0,1,0,6,4,0,0,0,0,0,0,0
2487,2016,08,16,µÎ»ê,1,1,0,0,0,0,0,9.0,36,5,1,0,1,3,2,8,4,0,1,0,0,0,1,0
2488,2016,08,16,LG,1,1,0,0,0,0,0,9.0,40,9,1,0,0,4,4,8,4,0,1,0,0,0,0,0
2489,2016,08,16,KT,1,1,0,0,0,0,0,9.0,42,10,3,0,1,4,4,7,6,0,0,0,0,0,0,1
2490,2016,08,16,»ï¼º,1,1,0,0,0,0,0,9.0,39,9,0,0,0,5,4,8,4,0,0,0,0,0,0,0
2491,2016,08,16,KIA,1,0,1,0,0,0,0,9.0,46,14,2,0,0,7,5,8,5,0,0,0,0,0,0,0
2492,2016,08,16,·Ôµ¥,1,0,1,0,0,0,0,8.0,40,10,2,1,1,8,6,10,7,0,0,1,0,0,3,0
2493,2016,08,16,NC,1,0,1,0,0,0,0,9.0,49,14,4,0,0,12,11,10,7,0,1,0,0,0,1,0
2494,2016,08,16,SK,1,0,1,0,0,0,0,8.0,39,14,3,0,0,11,11,6,1,0,1,1,0,0,0,0
2495,2016,08,16,ÇÑÈ­,1,0,1,0,0,0,0,9.0,43,15,3,0,5,13,13,10,1,0,0,0,0,0,0,0
2496,2016,08,17,Hero,1,1,0,0,0,0,1,9.0,34,5,0,0,0,0,0,10,2,0,1,1,0,0,0,1
2497,2016,08,17,µÎ»ê,1,1,0,1,3,0,1,9.0,40,9,0,0,1,4,2,6,5,0,1,0,0,0,0,0
2498,2016,08,17,NC,1,1,0,1,0,0,0,9.0,41,9,2,0,0,5,5,7,8,0,1,0,0,0,0,0
2499,2016,08,17,SK,1,1,0,0,0,0,0,9.0,39,11,1,0,1,6,6,7,1,0,0,0,0,0,2,0
2500,2016,08,17,ÇÑÈ­,1,0,1,0,0,0,0,9.0,43,10,1,0,1,7,4,6,4,1,2,0,0,0,1,0
2501,2016,08,17,·Ôµ¥,1,0,1,0,0,0,0,8.0,39,13,4,0,2,7,7,4,3,0,0,0,0,0,0,1
2502,2016,08,17,LG,1,0,1,0,0,0,0,9.0,45,18,5,1,0,10,10,8,2,0,0,0,0,0,0,0
2503,2016,08,17,»ï¼º,1,0,1,0,0,0,0,8.0,39,13,2,0,0,9,9,3,2,0,1,0,1,0,2,0
2504,2016,08,18,·Ôµ¥,1,1,0,0,0,0,1,10.0,41,11,0,0,1,3,3,7,0,0,0,1,0,0,0,0
2505,2016,08,18,Hero,1,1,0,0,0,0,0,9.0,45,12,4,1,0,4,4,6,5,0,1,1,0,0,1,0
2506,2016,08,18,ÇÑÈ­,1,1,0,1,1,0,0,9.0,38,9,1,0,0,5,5,7,1,0,0,1,0,0,0,0
2507,2016,08,18,µÎ»ê,1,1,0,0,0,0,0,9.0,41,13,1,0,1,5,5,10,1,0,1,0,0,0,0,1
2508,2016,08,18,»ï¼º,1,1,0,0,0,0,0,9.0,42,13,5,0,1,5,5,5,2,0,0,0,0,0,1,0
2509,2016,08,18,KIA,1,0,1,0,2,1,0,9.1,44,9,3,0,1,4,4,11,9,1,0,1,0,0,4,0
2510,2016,08,18,NC,1,0,1,0,0,0,0,8.0,39,11,1,0,1,6,6,3,5,0,0,0,0,0,1,0
2511,2016,08,18,LG,1,0,1,0,0,0,0,9.0,38,11,2,0,1,8,7,2,2,0,0,0,0,0,0,0
2512,2016,08,18,SK,1,0,1,0,0,0,0,9.0,42,13,2,0,3,9,9,5,4,0,0,0,0,0,0,1
2513,2016,08,18,KT,1,0,1,0,0,0,0,9.0,51,22,4,1,2,13,13,5,2,0,1,1,0,0,1,1
2514,2016,08,19,NC,1,1,0,0,0,0,1,9.0,32,7,0,0,0,0,0,3,1,0,0,1,0,0,0,1
2515,2016,08,19,LG,1,1,0,1,1,0,1,9.0,35,6,1,0,0,2,2,4,3,0,0,0,0,0,0,0
2516,2016,08,19,µÎ»ê,1,1,0,1,0,0,1,9.0,37,8,0,0,2,3,3,6,3,0,1,0,0,0,0,0
2517,2016,08,19,»ï¼º,1,1,0,0,1,0,0,9.0,43,11,2,0,3,6,5,2,5,0,0,1,0,0,0,0
2518,2016,08,19,KIA,1,1,0,1,1,0,1,9.0,46,17,2,0,1,9,8,5,2,0,0,2,0,0,3,1
2519,2016,08,19,ÇÑÈ­,1,0,1,0,0,0,0,8.0,34,7,2,0,0,3,2,4,3,0,0,0,0,0,3,0
2520,2016,08,19,Hero,1,0,1,0,0,0,0,9.0,45,14,1,0,0,7,7,7,3,0,2,0,0,0,3,0
2521,2016,08,19,·Ôµ¥,1,0,1,0,0,1,1,9.0,44,14,0,0,4,10,8,8,3,0,1,0,0,0,1,0
2522,2016,08,19,SK,1,0,1,0,0,0,0,9.0,42,11,3,0,1,8,8,6,5,0,0,0,0,0,0,1
2523,2016,08,19,KT,1,0,1,0,0,0,0,9.0,43,16,5,0,2,13,11,8,1,0,0,0,0,0,1,0
2524,2016,08,20,KIA,1,1,0,1,2,0,1,9.0,32,5,0,0,1,2,0,7,3,0,0,0,0,1,1,1
2525,2016,08,20,SK,1,1,0,1,0,0,0,10.0,43,9,1,0,1,2,2,5,8,1,1,0,0,0,3,4
2526,2016,08,20,µÎ»ê,1,1,0,0,0,0,1,9.0,37,8,2,0,2,3,3,6,4,0,0,0,0,0,0,0
2527,2016,08,20,Hero,1,1,0,1,2,0,0,9.0,37,10,1,1,2,5,5,4,0,0,1,0,0,0,1,1
2528,2016,08,20,KT,1,1,0,0,1,0,0,9.0,43,14,1,0,1,9,7,6,1,0,0,2,0,0,0,0
2529,2016,08,20,·Ôµ¥,1,0,1,0,0,0,1,10.0,44,8,2,0,0,3,2,9,6,1,1,1,0,0,1,1
2530,2016,08,20,LG,1,0,1,0,0,0,1,8.0,35,6,2,0,1,3,3,8,5,0,1,1,0,0,1,0
2531,2016,08,20,»ï¼º,1,0,1,0,0,0,0,8.0,38,8,0,0,1,6,6,3,7,0,0,1,1,0,3,0
2532,2016,08,20,ÇÑÈ­,1,0,1,0,0,0,0,8.1,42,12,1,0,2,10,7,8,6,0,0,0,0,1,3,0
2533,2016,08,20,NC,1,0,1,0,0,0,0,8.0,45,12,4,0,1,13,13,2,8,0,1,0,0,0,0,0
2534,2016,08,21,Hero,1,1,0,1,0,0,1,9.0,31,4,0,0,0,0,0,12,1,0,1,0,0,0,0,1
2535,2016,08,21,·Ôµ¥,1,1,0,1,0,0,1,9.0,38,9,2,0,0,3,3,8,3,0,1,0,0,0,1,2
2536,2016,08,21,NC,1,1,0,0,0,0,0,9.0,40,9,1,0,1,4,4,7,2,0,1,0,0,0,1,0
2537,2016,08,21,ÇÑÈ­,1,1,0,0,2,0,0,9.0,43,14,3,0,0,6,6,2,3,0,0,0,0,0,0,0
2538,2016,08,21,LG,1,1,0,1,0,0,0,9.0,40,10,3,0,3,8,8,8,3,0,2,0,0,1,2,0
2539,2016,08,21,»ï¼º,1,0,1,0,0,0,1,8.0,30,7,2,0,0,2,2,7,1,0,0,0,0,0,1,1
2540,2016,08,21,SK,1,0,1,0,1,1,1,8.0,38,5,1,0,0,4,3,3,9,1,1,0,0,0,1,1
2541,2016,08,21,µÎ»ê,1,0,1,0,0,0,0,9.0,48,15,4,0,3,9,9,8,6,0,2,0,0,0,0,0
2542,2016,08,21,KIA,1,0,1,0,3,1,0,9.0,45,16,4,0,0,9,9,5,4,1,0,3,0,0,0,0
2543,2016,08,21,KT,1,0,1,0,0,0,0,9.0,45,14,1,0,4,12,12,9,4,0,0,2,0,0,3,0
2544,2016,08,23,NC,1,1,0,0,0,0,0,9.0,37,6,0,0,0,1,0,8,3,0,0,1,0,0,0,0
2545,2016,08,23,LG,1,1,0,0,1,1,1,10.0,42,7,1,0,0,5,3,6,5,0,0,1,0,0,1,0
2546,2016,08,23,·Ôµ¥,1,1,0,1,3,0,0,9.0,43,13,3,0,0,4,4,5,6,0,0,2,0,0,0,0
2547,2016,08,23,»ï¼º,1,1,0,1,3,0,0,9.0,44,13,4,0,1,8,7,7,3,0,1,2,2,0,1,0
2548,2016,08,23,µÎ»ê,1,0,1,0,0,1,0,10.0,42,9,2,0,2,6,6,9,3,0,0,0,0,0,1,0
2549,2016,08,23,KT,1,0,1,0,0,0,0,8.0,43,10,5,0,1,8,7,10,7,0,1,1,0,0,0,0
2550,2016,08,23,SK,1,0,1,0,0,0,0,8.0,44,13,2,1,0,9,8,7,5,0,1,1,0,0,0,0
2551,2016,08,23,KIA,1,0,1,0,0,0,0,8.0,41,12,2,0,3,12,12,7,6,0,0,0,0,0,2,0
2552,2016,08,24,KT,1,1,0,1,0,0,1,9.0,38,5,1,0,0,2,1,12,5,0,2,2,1,1,1,0
2553,2016,08,24,KIA,1,1,0,1,2,0,0,9.0,36,6,1,0,1,3,2,6,4,0,0,0,0,0,1,1
2554,2016,08,24,SK,1,1,0,1,2,0,1,9.0,37,9,2,0,1,3,3,5,2,0,0,1,0,0,1,0
2555,2016,08,24,µÎ»ê,1,1,0,0,0,0,0,9.0,42,11,3,0,0,6,5,8,5,0,0,1,0,0,0,0
2556,2016,08,24,Hero,1,1,0,0,0,0,0,9.0,37,10,0,0,2,6,6,6,3,0,0,0,0,0,1,0
2557,2016,08,24,·Ôµ¥,1,0,1,0,0,0,0,9.0,39,13,4,0,0,5,4,4,1,0,0,2,0,0,2,0
2558,2016,08,24,»ï¼º,1,0,1,0,0,0,1,9.0,35,8,0,0,4,4,4,5,0,0,0,0,0,0,1,0
2559,2016,08,24,NC,1,0,1,0,0,1,0,9.0,43,9,2,0,3,6,6,15,6,0,1,0,0,0,0,0
2560,2016,08,24,ÇÑÈ­,1,0,1,0,0,0,0,9.0,49,12,3,0,4,12,12,4,13,0,0,1,0,0,3,2
2561,2016,08,24,LG,1,0,1,0,0,0,0,8.0,44,15,3,1,4,18,17,5,4,0,0,0,0,0,0,0
2562,2016,08,25,SK,1,1,0,1,0,0,1,9.0,30,5,1,0,0,0,0,8,0,0,0,0,0,0,0,0
2563,2016,08,25,NC,1,1,0,0,0,0,1,9.0,32,5,0,0,1,1,1,7,1,0,0,0,0,0,0,0
2564,2016,08,25,KIA,1,1,0,1,2,0,1,9.0,37,8,3,0,0,4,4,3,2,0,0,0,0,0,2,0
2565,2016,08,25,LG,1,1,0,0,0,0,0,9.0,36,11,2,0,0,4,4,6,0,0,0,0,0,0,0,0
2566,2016,08,25,KT,1,0,1,0,0,0,1,9.0,33,6,0,0,0,1,1,10,1,0,0,0,0,0,1,0
2567,2016,08,25,»ï¼º,1,0,1,0,0,0,0,8.0,35,7,1,0,1,6,6,5,5,0,0,1,0,0,1,0
2568,2016,08,25,Hero,1,0,1,0,0,0,0,9.0,44,14,1,0,2,9,9,5,5,0,0,0,0,0,1,0
2569,2016,08,25,ÇÑÈ­,1,0,1,0,0,0,0,9.0,44,15,1,0,2,13,13,9,3,0,0,0,0,0,3,0
2570,2016,08,26,KT,1,1,0,0,0,0,1,9.0,34,4,0,0,0,1,0,7,1,0,1,3,0,0,1,0
2571,2016,08,26,LG,1,1,0,1,1,0,1,9.0,41,7,1,0,0,2,2,6,5,0,2,0,0,0,0,0
2572,2016,08,26,ÇÑÈ­,1,1,0,1,1,0,0,9.0,38,7,2,0,1,4,3,13,4,0,0,1,0,0,0,1
2573,2016,08,26,µÎ»ê,1,1,0,0,0,0,1,9.0,44,15,2,0,1,4,4,4,4,0,1,1,0,1,1,0
2574,2016,08,26,Hero,1,0,1,0,0,0,1,9.0,38,9,1,0,0,3,3,5,1,0,1,0,0,0,2,0
2575,2016,08,26,SK,1,0,1,0,0,0,0,8.0,37,10,2,0,1,5,5,9,4,0,0,0,0,0,1,0
2576,2016,08,26,NC,1,0,1,0,0,0,0,8.0,37,9,1,0,1,7,7,9,5,0,0,2,0,0,2,0
2577,2016,08,26,·Ôµ¥,1,0,1,0,0,0,0,8.0,42,15,2,0,1,11,11,4,6,0,0,2,0,0,0,0
2578,2016,08,27,»ï¼º,1,1,0,0,0,0,1,9.0,33,6,2,0,0,0,0,5,1,0,1,0,0,0,0,1
2579,2016,08,27,LG,1,1,0,1,3,0,0,9.0,38,9,1,0,0,2,2,7,3,0,1,0,0,0,0,0
2580,2016,08,27,KIA,1,1,0,1,3,0,1,9.0,36,6,2,0,1,3,3,8,5,0,1,1,0,1,1,0
2581,2016,08,27,ÇÑÈ­,1,1,0,0,0,0,0,9.0,39,12,2,1,1,4,4,8,3,0,0,0,0,0,0,0
2582,2016,08,27,Hero,1,1,0,1,1,0,0,9.0,37,6,0,0,3,6,6,9,4,0,0,0,0,0,0,0
2583,2016,08,27,KT,1,0,1,0,0,0,1,8.0,31,3,0,0,1,4,2,10,3,0,0,0,1,0,1,1
2584,2016,08,27,µÎ»ê,1,0,1,0,0,0,0,8.0,34,10,2,0,3,5,4,7,2,0,0,0,0,0,1,1
2585,2016,08,27,NC,1,0,1,0,0,1,0,9.0,42,11,3,0,2,7,7,5,5,0,0,0,0,0,2,0
2586,2016,08,27,SK,1,0,1,0,0,0,0,9.0,43,14,3,0,1,12,11,8,1,0,1,0,0,0,0,0
2587,2016,08,27,·Ôµ¥,1,0,1,0,0,0,0,8.0,45,20,3,2,3,13,13,4,1,0,0,1,0,0,0,0
2588,2016,08,28,µÎ»ê,1,1,0,0,1,0,1,9.0,38,6,0,0,0,0,0,5,4,0,1,1,0,0,1,0
2589,2016,08,28,ÇÑÈ­,1,1,0,0,0,0,1,9.0,34,5,0,0,1,1,1,9,4,0,0,0,0,0,1,0
2590,2016,08,28,KT,1,1,0,0,0,0,0,9.0,36,9,5,0,0,4,4,3,1,0,0,0,0,0,0,0
2591,2016,08,28,SK,1,0,1,0,0,0,0,9.0,42,13,0,0,2,9,9,6,2,0,0,0,0,0,1,0
2592,2016,08,28,KIA,1,0,1,0,0,0,0,9.0,42,8,2,0,2,9,9,12,6,0,1,0,0,0,0,0
2593,2016,08,28,LG,1,0,1,0,0,0,0,9.0,46,16,1,2,1,11,10,8,2,1,1,0,0,0,1,0
2594,2016,08,30,»ï¼º,1,1,0,0,0,0,1,9.0,34,6,1,0,1,1,1,7,3,0,0,0,0,0,0,1
2595,2016,08,30,NC,1,1,0,1,1,0,0,9.0,37,9,1,0,0,3,2,10,3,0,0,1,0,1,0,1
2596,2016,08,30,SK,1,1,0,0,0,0,1,9.0,36,9,2,0,2,3,2,7,0,0,0,1,0,0,0,1
2597,2016,08,30,·Ôµ¥,1,1,0,1,0,0,1,9.0,41,9,1,0,1,4,4,9,3,0,1,1,0,0,0,0
2598,2016,08,30,µÎ»ê,1,1,0,0,2,0,0,9.0,40,10,3,0,0,4,4,9,4,0,1,0,0,0,0,0
2599,2016,08,30,KT,1,0,1,0,0,0,0,9.0,41,12,2,0,2,5,5,10,4,0,1,2,0,1,1,1
2600,2016,08,30,KIA,1,0,1,0,0,0,0,9.0,46,13,1,0,2,9,6,12,4,0,1,1,0,0,1,2
2601,2016,08,30,LG,1,0,1,0,0,0,0,8.0,43,14,1,0,1,8,7,9,5,1,2,2,0,0,2,1
2602,2016,08,30,Hero,1,0,1,0,0,0,0,8.0,38,11,4,0,0,8,8,4,4,0,0,1,0,0,0,1
2603,2016,08,30,ÇÑÈ­,1,0,1,0,0,0,0,8.0,41,13,4,0,3,11,11,6,5,0,0,0,0,0,1,1
2604,2016,08,31,NC,1,1,0,0,0,0,1,9.0,31,4,0,0,0,0,0,8,0,0,0,1,0,0,0,0
2605,2016,08,31,·Ôµ¥,1,1,0,0,0,0,1,9.0,38,8,0,0,1,1,1,4,4,0,0,0,0,0,0,1
2606,2016,08,31,Hero,1,1,0,0,0,0,0,9.0,41,11,2,0,1,6,4,5,3,0,0,1,0,0,1,0
2607,2016,08,31,KIA,1,1,0,1,3,0,0,9.0,40,9,1,1,0,5,5,10,1,0,3,1,0,0,0,0
2608,2016,08,31,SK,1,0,1,0,0,0,0,8.0,44,14,4,0,1,7,6,5,4,0,2,0,0,0,1,0
2609,2016,08,31,LG,1,0,1,0,0,0,0,8.0,42,10,1,0,1,9,9,6,8,0,0,0,0,0,4,1
2610,2016,08,31,KT,1,0,1,0,0,0,0,9.0,47,18,7,0,1,11,11,9,3,0,0,0,0,0,0,0
2611,2016,08,31,»ï¼º,1,0,1,0,0,0,0,9.0,49,13,2,0,0,15,13,9,9,0,1,1,0,0,2,1
2612,2016,09,01,µÎ»ê,1,1,0,0,0,0,1,9.0,30,2,0,0,0,0,0,6,1,0,0,0,0,0,0,0
2613,2016,09,01,NC,1,1,0,1,2,0,0,9.0,39,8,1,0,0,2,2,8,5,0,0,1,0,0,0,1
2614,2016,09,01,Hero,1,1,0,0,0,0,1,9.0,38,8,1,0,1,2,2,5,5,0,1,1,0,0,0,1
2615,2016,09,01,LG,1,1,0,0,1,0,1,9.0,34,3,0,0,0,2,2,9,5,0,2,1,0,0,0,1
2616,2016,09,01,KIA,1,1,0,0,0,0,0,9.0,42,14,2,0,3,8,8,5,4,0,0,0,0,0,0,0
2617,2016,09,01,KT,1,0,1,0,0,0,1,8.0,31,7,0,0,0,1,1,5,3,0,0,0,0,0,0,1
2618,2016,09,01,·Ôµ¥,1,0,1,0,0,0,0,9.0,41,9,2,0,0,4,4,6,7,1,1,2,0,0,1,0
2619,2016,09,01,ÇÑÈ­,1,0,1,0,0,0,0,9.0,37,8,2,0,0,7,6,12,3,0,0,1,0,0,0,0
2620,2016,09,01,SK,1,0,1,0,0,0,0,8.0,34,9,4,2,0,8,7,8,2,0,0,1,0,0,0,1
2621,2016,09,01,»ï¼º,1,0,1,0,0,0,0,9.0,49,17,3,0,4,16,14,5,3,0,0,0,0,0,0,0
2622,2016,09,02,µÎ»ê,1,1,0,0,0,1,1,9.0,40,9,2,0,1,5,5,9,5,0,0,0,0,0,1,0
2623,2016,09,02,ÇÑÈ­,1,1,0,1,0,0,0,9.0,40,11,1,1,1,6,5,12,4,0,0,0,0,1,0,0
2624,2016,09,02,Hero,1,1,0,1,0,0,0,9.0,46,17,3,0,1,9,9,8,3,0,1,1,0,0,0,1
2625,2016,09,02,KT,1,0,1,0,1,1,1,8.2,41,10,4,0,0,6,6,8,5,1,1,2,0,0,0,1
2626,2016,09,02,LG,1,0,1,0,0,0,0,8.0,41,8,2,0,2,11,9,2,6,0,2,2,0,1,0,1
2627,2016,09,02,SK,1,0,1,0,0,0,0,8.0,41,16,5,1,2,10,10,5,4,0,0,0,0,0,2,2
2628,2016,09,03,·Ôµ¥,1,1,0,1,1,0,1,9.0,34,8,1,0,1,1,1,5,1,0,0,0,0,0,0,0
2629,2016,09,03,KT,1,1,0,1,2,0,0,9.0,40,8,3,0,0,3,2,5,6,0,0,0,0,0,0,0
2630,2016,09,03,»ï¼º,1,1,0,1,0,0,1,9.0,34,7,1,0,3,3,3,4,0,0,1,0,0,0,0,0
2631,2016,09,03,SK,1,1,0,0,0,1,1,11.0,50,14,2,0,1,7,6,10,4,0,2,1,0,0,0,0
2632,2016,09,03,ÇÑÈ­,1,1,0,1,0,0,0,11.0,55,17,2,0,2,11,11,11,5,0,1,1,0,0,1,0
2633,2016,09,03,KIA,1,0,1,0,0,0,1,9.0,37,8,0,0,1,2,2,13,2,0,0,0,0,0,1,0
2634,2016,09,03,µÎ»ê,1,0,1,0,0,1,1,9.0,39,11,0,0,0,5,5,6,2,0,0,0,0,0,0,0
2635,2016,09,03,LG,1,0,1,0,0,0,0,8.0,39,9,2,0,1,6,6,3,6,0,1,3,0,0,0,1
2636,2016,09,03,NC,1,0,1,0,0,0,0,11.0,49,11,3,0,2,10,10,10,5,0,0,1,0,0,1,0
2637,2016,09,03,Hero,1,0,1,0,2,1,0,11.0,59,22,2,0,1,13,13,11,3,0,2,1,0,0,0,0
2638,2016,09,04,KIA,1,1,0,1,2,0,0,9.0,34,4,0,0,1,3,3,6,3,0,0,0,0,0,3,0
2639,2016,09,04,KT,1,1,0,0,0,0,1,9.0,36,12,2,0,1,3,3,1,3,0,0,0,0,0,1,2
2640,2016,09,04,SK,1,1,0,0,0,0,1,9.0,37,7,1,0,0,4,4,10,4,0,0,0,0,0,0,0
2641,2016,09,04,Hero,1,1,0,1,1,0,0,9.0,38,10,4,0,1,5,5,10,3,0,0,0,0,0,0,0
2642,2016,09,04,µÎ»ê,1,1,0,1,0,0,0,9.0,37,10,1,0,2,5,5,7,1,0,0,0,0,0,0,1
2643,2016,09,04,LG,1,0,1,0,0,1,0,8.0,41,11,5,0,1,4,3,5,6,0,1,0,0,0,0,1
2644,2016,09,04,·Ôµ¥,1,0,1,0,0,0,0,8.0,33,8,1,1,2,4,4,4,2,0,0,0,0,0,1,0
2645,2016,09,04,ÇÑÈ­,1,0,1,0,0,0,0,8.0,40,15,3,0,1,7,7,6,4,0,0,1,0,0,2,1
2646,2016,09,04,»ï¼º,1,0,1,0,0,0,0,8.0,39,7,2,0,4,7,7,9,10,0,0,0,0,0,1,0
2647,2016,09,04,NC,1,0,1,0,0,0,0,9.0,44,13,3,1,3,9,9,6,5,0,0,0,0,0,1,1
