,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
1188,2017,정진기,SK,중견수,12,9,79.0,0,0,21,1,0,1.0,0,0,0,0.0,0.23399999999999999,212,197,37,46,5,1,11,86,35,2,0
1198,2018,임병욱,키움,중견수,126,97,911.6666666666665,5,0,227,2,0,0.9790000000000001,0,0,0,0.0,0.293,447,423,76,124,29,3,13,198,60,0,2
1209,2018,김규민,키움,중견수,10,10,78.0,0,0,18,0,0,1.0,0,0,0,0.0,0.295,336,298,47,88,9,2,3,110,40,1,4
1215,2018,이정후,키움,중견수,42,36,277.0,1,0,70,4,0,0.987,0,0,0,0.0,0.355,520,459,81,163,34,2,6,219,57,3,8
1241,2018,박건우,두산,중견수,95,93,777.3333333333335,1,0,184,1,1,0.995,0,0,0,0.0,0.326,529,488,79,159,24,6,12,231,84,1,2
1252,2018,정진호,두산,중견수,11,5,45.0,0,0,9,0,0,1.0,0,0,0,0.0,0.301,299,269,53,81,12,1,2,101,37,9,1
1254,2018,조수행,두산,중견수,47,20,236.66666666666663,0,0,83,1,0,1.0,0,0,0,0.0,0.27899999999999997,198,183,35,51,6,4,1,68,17,5,1
1258,2018,정수빈,두산,중견수,26,25,214.66666666666663,2,0,90,1,0,0.978,0,0,0,0.0,0.36700000000000005,112,98,20,36,2,1,2,46,23,0,2
1278,2018,전준우,롯데,중견수,24,17,161.0,0,0,29,0,0,1.0,0,0,0,0.0,0.342,614,556,118,190,36,2,33,329,90,1,2
1283,2018,민병헌,롯데,중견수,98,89,770.6666666666665,1,0,180,3,1,0.995,0,0,0,0.0,0.318,494,443,74,141,21,0,17,213,66,2,6
1294,2018,정훈,롯데,중견수,27,11,121.0,0,0,22,1,1,1.0,0,0,0,0.0,0.305,194,174,33,53,10,1,7,86,26,0,3
1296,2018,나경민,롯데,중견수,28,13,118.66666666666669,0,0,34,0,0,1.0,0,0,0,0.0,0.263,71,57,23,15,2,0,0,17,1,1,0
1305,2018,조홍석,롯데,중견수,17,12,98.33333333333331,0,0,22,1,0,1.0,0,0,0,0.0,0.226,71,62,14,14,1,0,0,15,1,1,0
1313,2018,박해민,삼성,중견수,141,134,1198.6666666666667,2,0,344,4,1,0.9940000000000001,0,0,0,0.0,0.299,649,576,114,172,30,10,9,249,68,8,6
1316,2018,김헌곤,삼성,중견수,8,5,39.0,0,0,10,0,0,1.0,0,0,0,0.0,0.3,586,513,77,154,26,2,11,217,71,5,4
1334,2018,박찬도,삼성,중견수,11,5,41.0,0,0,9,0,0,1.0,0,0,0,0.0,0.233,82,73,13,17,4,1,0,23,5,1,0
1352,2018,이용규,한화,중견수,133,128,1069.6666666666667,6,0,260,5,2,0.978,0,0,0,0.0,0.293,575,491,82,144,14,1,1,163,36,8,5
1354,2018,호잉,한화,중견수,9,8,63.33333333333334,1,0,19,0,0,0.95,0,0,0,0.0,0.306,590,529,85,162,47,2,30,303,110,0,5
1374,2018,김민하,한화,중견수,18,4,62.0,0,0,22,0,0,1.0,0,0,0,0.0,0.21600000000000003,108,97,13,21,4,0,3,34,17,2,1
1383,2018,장진혁,한화,중견수,12,0,25.0,0,0,9,1,0,1.0,0,0,0,0.0,0.214,48,42,9,9,4,1,0,15,2,0,0
1387,2018,이동훈,한화,중견수,11,4,48.0,0,0,10,0,0,1.0,0,0,0,0.0,0.239,50,46,6,11,1,0,1,15,2,0,0
1391,2018,버나디나,KIA,중견수,129,124,1026.6666666666667,3,0,250,5,1,0.988,0,0,0,0.0,0.31,590,513,106,159,25,3,20,250,70,3,1
1406,2018,박준태,KIA,중견수,16,4,49.0,0,0,19,0,0,1.0,0,0,0,0.0,0.228,150,123,32,28,5,1,5,50,24,5,0
1422,2018,최정민,KIA,중견수,19,10,89.33333333333331,0,0,15,0,0,1.0,0,0,0,0.0,0.253,95,83,17,21,2,0,2,29,6,4,0
1427,2018,유재신,KIA,중견수,17,2,41.0,0,0,12,0,0,1.0,0,0,0,0.0,0.424,40,33,19,14,3,1,1,22,8,0,0
1432,2018,이영욱,KIA,중견수,10,2,32.0,0,0,13,0,0,1.0,0,0,0,0.0,0.125,16,16,0,2,0,0,0,2,1,0,0
1434,2018,로하스,KT,중견수,132,130,1127.6666666666667,3,0,258,7,0,0.9890000000000001,0,0,0,0.0,0.305,645,564,114,172,30,1,43,333,114,1,2
