,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,R/G,µæÁ¡,È¨·±,µµ·ç,º¼³Ý%,»ïÁø%,BABIP,Å¸À²,Ãâ·çÀ²,ÀåÅ¸À²,OPS,wOBA
2069,2016,6,18,KIA,1.0,1,0,2,0.0,23.5,0.16,0.121,0.147,0.121,0.268,0.131
2070,2016,6,19,NC,15.0,15,5,0,10.9,10.9,0.47200000000000003,0.46799999999999997,0.537,0.83,1.367,0.578
2071,2016,6,19,KIA,9.0,9,2,1,10.9,10.9,0.344,0.33299999999999996,0.42200000000000004,0.48700000000000004,0.909,0.409
2072,2016,6,19,Hero,11.0,11,1,5,13.3,8.9,0.353,0.33299999999999996,0.42200000000000004,0.462,0.884,0.401
2073,2016,6,19,·Ôµ¥,10.0,10,1,1,12.2,12.2,0.35700000000000004,0.324,0.439,0.618,1.057,0.457
2074,2016,6,19,µÎ»ê,3.0,3,0,2,13.5,24.3,0.217,0.156,0.27,0.188,0.45799999999999996,0.231
2075,2016,6,19,KT,7.0,7,2,0,7.1,11.9,0.387,0.37799999999999995,0.429,0.595,1.024,0.44299999999999995
2076,2016,6,19,LG,5.0,5,0,0,7.1,11.9,0.382,0.33299999999999996,0.381,0.41,0.7909999999999999,0.361
2077,2016,6,19,»ï¼º,1.0,1,1,0,7.9,15.8,0.28600000000000003,0.257,0.316,0.4,0.716,0.32
2078,2016,6,19,ÇÑÈ­,6.0,6,1,1,7.9,5.3,0.25,0.257,0.316,0.486,0.802,0.35
2079,2016,6,19,SK,3.0,3,2,0,8.3,19.4,0.20800000000000002,0.212,0.278,0.424,0.7020000000000001,0.306
2080,2016,6,21,Hero,12.0,12,0,6,6.7,11.1,0.5,0.439,0.489,0.585,1.074,0.483
2081,2016,6,21,µÎ»ê,12.0,12,3,2,8.9,13.3,0.419,0.41,0.467,0.667,1.1340000000000001,0.485
2082,2016,6,21,KIA,9.0,9,0,0,15.9,6.8,0.406,0.371,0.488,0.457,0.945,0.431
2083,2016,6,21,LG,9.0,9,1,0,2.4,23.8,0.414,0.325,0.341,0.475,0.816,0.36
2084,2016,6,21,ÇÑÈ­,8.0,8,2,1,7.3,14.6,0.321,0.306,0.375,0.583,0.958,0.415
2085,2016,6,21,·Ôµ¥,6.0,6,1,2,7.7,28.2,0.375,0.28600000000000003,0.33299999999999996,0.4,0.733,0.327
2086,2016,6,21,»ï¼º,8.0,8,2,0,2.6,10.5,0.267,0.278,0.316,0.47200000000000003,0.7879999999999999,0.345
2087,2016,6,21,SK,5.0,5,2,2,9.8,17.1,0.231,0.22899999999999998,0.341,0.4,0.741,0.33899999999999997
2088,2016,6,21,NC,2.0,2,1,1,11.4,22.9,0.136,0.133,0.22899999999999998,0.233,0.462,0.217
2089,2016,6,21,KT,1.0,1,1,0,0.0,23.3,0.091,0.1,0.1,0.233,0.33299999999999996,0.138
2090,2016,6,22,·Ôµ¥,18.0,18,0,0,10.0,8.3,0.5529999999999999,0.5,0.552,0.6729999999999999,1.225,0.541
2091,2016,6,22,SK,10.0,10,3,1,2.6,12.8,0.345,0.35100000000000003,0.385,0.703,1.088,0.45299999999999996
2092,2016,6,22,Hero,4.0,4,2,1,0.0,3.1,0.28600000000000003,0.32299999999999995,0.32299999999999995,0.581,0.904,0.386
2093,2016,6,22,KIA,5.0,5,0,0,0.0,21.0,0.28600000000000003,0.222,0.263,0.33299999999999996,0.596,0.271
2094,2016,6,22,»ï¼º,1.0,1,0,1,5.9,23.5,0.25,0.188,0.235,0.281,0.516,0.235
2095,2016,6,22,LG,2.0,2,0,0,5.7,11.4,0.207,0.182,0.22899999999999998,0.182,0.41100000000000003,0.19899999999999998
2096,2016,6,23,»ï¼º,4.0,4,0,2,9.3,18.6,0.379,0.297,0.366,0.37799999999999995,0.7440000000000001,0.34299999999999997
2097,2016,6,23,SK,10.0,10,2,0,15.2,4.4,0.273,0.297,0.435,0.514,0.9490000000000001,0.424
2098,2016,6,23,KIA,6.0,6,0,0,3.0,18.2,0.36,0.29,0.33299999999999996,0.484,0.8170000000000001,0.35100000000000003
2099,2016,6,23,KT,9.0,9,0,0,13.6,15.9,0.35700000000000004,0.28600000000000003,0.419,0.429,0.848,0.39299999999999996
2100,2016,6,23,µÎ»ê,4.0,4,0,0,2.6,5.1,0.41700000000000004,0.395,0.41,0.5,0.91,0.408
2101,2016,6,23,LG,2.0,2,0,0,8.3,36.1,0.3,0.182,0.25,0.242,0.49200000000000005,0.233
2102,2016,6,23,·Ôµ¥,2.0,2,1,0,0.0,30.3,0.22699999999999998,0.182,0.182,0.364,0.546,0.23
2103,2016,6,23,Hero,0.0,0,0,1,11.4,8.6,0.111,0.1,0.22899999999999998,0.16699999999999998,0.396,0.204
2104,2016,6,23,ÇÑÈ­,3.0,3,0,1,4.3,23.4,0.313,0.233,0.28300000000000003,0.27899999999999997,0.562,0.263
2105,2016,6,23,NC,3.0,3,0,0,14.3,20.4,0.226,0.175,0.292,0.2,0.49200000000000005,0.247
2106,2016,6,24,LG,9.0,9,2,1,2.4,9.8,0.41200000000000003,0.4,0.415,0.6,1.015,0.446
2107,2016,6,24,·Ôµ¥,4.0,4,1,0,4.6,11.6,0.353,0.325,0.35700000000000004,0.425,0.782,0.35200000000000004
2108,2016,6,24,SK,5.0,5,1,1,2.9,17.6,0.33299999999999996,0.29,0.33299999999999996,0.484,0.8170000000000001,0.36200000000000004
2109,2016,6,24,KIA,6.0,6,1,1,14.3,19.0,0.292,0.242,0.39,0.39399999999999996,0.784,0.366
2110,2016,6,24,KT,5.0,5,1,1,10.5,21.0,0.28,0.242,0.316,0.33299999999999996,0.649,0.297
2111,2016,6,24,µÎ»ê,3.0,3,0,0,2.7,16.2,0.33299999999999996,0.278,0.297,0.278,0.575,0.268
2112,2016,6,24,Hero,7.0,7,2,0,13.2,10.5,0.222,0.25,0.342,0.469,0.8109999999999999,0.353
2113,2016,6,24,NC,2.0,2,0,0,8.1,32.4,0.33299999999999996,0.21899999999999997,0.278,0.281,0.5589999999999999,0.258
2114,2016,6,24,ÇÑÈ­,2.0,2,1,0,2.8,30.6,0.273,0.20600000000000002,0.25,0.324,0.574,0.259
2115,2016,6,24,»ï¼º,4.0,4,0,1,14.3,20.0,0.23800000000000002,0.179,0.324,0.214,0.5379999999999999,0.275
2116,2016,6,25,ÇÑÈ­,8.0,8,3,1,13.6,20.4,0.462,0.395,0.47700000000000004,0.763,1.24,0.524
2117,2016,6,25,KT,13.0,13,3,3,10.3,10.3,0.405,0.392,0.466,0.588,1.054,0.46
2118,2016,6,25,Hero,8.0,8,1,2,13.0,13.0,0.375,0.342,0.435,0.474,0.909,0.402
2119,2016,6,25,KIA,9.0,9,1,1,19.2,21.3,0.33299999999999996,0.263,0.40399999999999997,0.368,0.772,0.364
2120,2016,6,25,µÎ»ê,8.0,8,2,3,9.5,21.4,0.25,0.22899999999999998,0.325,0.4,0.725,0.32799999999999996
2121,2016,6,25,»ï¼º,8.0,8,2,0,6.4,12.8,0.353,0.33299999999999996,0.391,0.5710000000000001,0.9620000000000001,0.419
2122,2016,6,25,LG,6.0,6,1,1,6.8,22.7,0.379,0.3,0.349,0.4,0.7490000000000001,0.33899999999999997
2123,2016,6,25,SK,6.0,6,2,0,11.9,19.0,0.29600000000000004,0.27,0.35700000000000004,0.486,0.843,0.36200000000000004
2124,2016,6,25,·Ôµ¥,1.0,1,1,1,11.4,11.4,0.154,0.161,0.257,0.258,0.515,0.244
2125,2016,6,25,NC,0.0,0,0,0,6.1,36.4,0.21100000000000002,0.129,0.182,0.129,0.311,0.155
2126,2016,6,26,SK,6.0,6,1,0,6.8,18.2,0.5329999999999999,0.436,0.5,0.59,1.09,0.48700000000000004
2127,2016,6,26,KIA,15.0,15,2,1,17.3,17.3,0.467,0.39,0.51,0.7559999999999999,1.266,0.535
2128,2016,6,26,·Ôµ¥,12.0,12,1,1,6.5,19.6,0.43799999999999994,0.35700000000000004,0.413,0.524,0.937,0.41700000000000004
2129,2016,6,26,»ï¼º,11.0,11,2,0,10.3,23.1,0.33299999999999996,0.28600000000000003,0.359,0.514,0.873,0.38299999999999995
2130,2016,6,26,LG,2.0,2,0,0,6.4,12.9,0.24,0.207,0.258,0.24100000000000002,0.499,0.23600000000000002
2131,2016,6,26,NC,4.0,4,0,0,11.4,18.2,0.419,0.33299999999999996,0.409,0.33299999999999996,0.742,0.354
2132,2016,6,26,µÎ»ê,5.0,5,2,1,9.3,25.6,0.4,0.316,0.395,0.474,0.8690000000000001,0.39
2133,2016,6,26,ÇÑÈ­,4.0,4,1,0,0.0,25.6,0.39299999999999996,0.316,0.308,0.474,0.782,0.336
2134,2016,6,26,KT,8.0,8,4,1,9.3,16.3,0.25,0.282,0.349,0.615,0.9640000000000001,0.40700000000000003
2135,2016,6,26,Hero,1.0,1,0,1,6.1,24.2,0.273,0.2,0.273,0.233,0.506,0.245
2136,2016,6,28,SK,11.0,11,3,0,4.2,6.2,0.4,0.413,0.43799999999999994,0.7609999999999999,1.199,0.51
2137,2016,6,28,µÎ»ê,12.0,12,1,0,15.9,11.4,0.4,0.371,0.47700000000000004,0.5710000000000001,1.048,0.462
2138,2016,6,28,ÇÑÈ­,13.0,13,5,0,2.4,16.7,0.33299999999999996,0.368,0.39,0.868,1.258,0.511
2139,2016,6,28,KIA,11.0,11,3,0,2.6,15.8,0.37,0.361,0.395,0.667,1.062,0.45399999999999996
2140,2016,6,28,·Ôµ¥,7.0,7,2,2,11.1,15.6,0.39299999999999996,0.35100000000000003,0.455,0.568,1.023,0.446
2141,2016,6,28,NC,3.0,3,2,0,17.1,12.2,0.29600000000000004,0.294,0.415,0.529,0.9440000000000001,0.415
2142,2016,6,28,Hero,3.0,3,0,0,12.2,17.1,0.321,0.265,0.366,0.324,0.69,0.326
2143,2016,6,28,LG,2.0,2,0,0,7.9,13.2,0.31,0.265,0.342,0.294,0.636,0.304
2144,2016,6,28,»ï¼º,4.0,4,1,2,10.5,23.7,0.217,0.182,0.289,0.273,0.562,0.26899999999999996
2145,2016,6,28,KT,1.0,1,0,0,6.1,18.2,0.2,0.161,0.212,0.226,0.43799999999999994,0.204
2146,2016,6,29,Hero,7.0,7,3,0,2.7,8.1,0.433,0.444,0.45899999999999996,0.8059999999999999,1.265,0.541
2147,2016,6,29,SK,7.0,7,2,0,11.1,17.8,0.433,0.375,0.444,0.625,1.069,0.466
2148,2016,6,29,·Ôµ¥,5.0,5,0,5,5.6,19.4,0.444,0.353,0.389,0.41200000000000003,0.8009999999999999,0.366
2149,2016,6,29,NC,10.0,10,1,1,19.6,11.8,0.33299999999999996,0.316,0.451,0.5,0.951,0.423
2150,2016,6,29,KIA,5.0,5,0,0,13.2,13.2,0.29600000000000004,0.258,0.35100000000000003,0.355,0.706,0.325
2151,2016,6,29,KT,4.0,4,1,0,4.9,17.1,0.355,0.316,0.341,0.474,0.815,0.355
2152,2016,6,29,»ï¼º,4.0,4,0,1,18.2,11.4,0.345,0.294,0.429,0.47100000000000003,0.9,0.401
2153,2016,6,29,LG,4.0,4,1,1,5.4,21.6,0.36,0.294,0.35100000000000003,0.41200000000000003,0.763,0.34600000000000003
2154,2016,6,29,ÇÑÈ­,4.0,4,0,0,5.6,25.0,0.375,0.273,0.33299999999999996,0.303,0.636,0.301
2155,2016,6,29,µÎ»ê,4.0,4,1,0,2.9,26.5,0.22699999999999998,0.188,0.212,0.313,0.525,0.231
2156,2016,6,30,Hero,11.0,11,0,0,7.5,12.5,0.452,0.389,0.45,0.47200000000000003,0.922,0.42200000000000004
2157,2016,6,30,KT,10.0,10,2,1,10.8,16.2,0.435,0.387,0.457,0.613,1.07,0.467
2158,2016,6,30,LG,10.0,10,2,2,11.1,9.3,0.341,0.34,0.40700000000000003,0.489,0.8959999999999999,0.39799999999999996
2159,2016,6,30,·Ôµ¥,7.0,7,3,0,5.0,32.5,0.409,0.316,0.35,0.605,0.955,0.40700000000000003
2160,2016,6,30,µÎ»ê,4.0,4,0,0,15.8,18.4,0.375,0.29,0.405,0.355,0.76,0.36
2161,2016,6,30,ÇÑÈ­,5.0,5,0,0,11.1,17.8,0.419,0.342,0.42200000000000004,0.368,0.79,0.371
2162,2016,6,30,SK,5.0,5,2,0,2.6,20.5,0.308,0.278,0.33299999999999996,0.47200000000000003,0.805,0.35600000000000004
2163,2016,6,30,»ï¼º,6.0,6,0,0,12.5,25.0,0.39299999999999996,0.275,0.38299999999999995,0.4,0.7829999999999999,0.363
2164,2016,6,30,KIA,9.0,9,2,0,10.4,22.9,0.24100000000000002,0.214,0.313,0.429,0.742,0.331
2165,2016,6,30,NC,0.0,0,0,0,9.7,29.0,0.0,0.0,0.129,0.0,0.129,0.095
2166,2016,7,1,Hero,10.0,10,3,0,4.9,7.3,0.39399999999999996,0.444,0.439,0.75,1.189,0.48700000000000004
2167,2016,7,1,KIA,7.0,7,1,0,13.0,17.4,0.419,0.368,0.435,0.526,0.961,0.42100000000000004
2168,2016,7,2,Hero,8.0,8,0,2,16.7,19.0,0.48100000000000004,0.382,0.47600000000000003,0.47100000000000003,0.9470000000000001,0.43200000000000005
2169,2016,7,2,µÎ»ê,4.0,4,1,1,18.0,12.8,0.385,0.344,0.462,0.469,0.9309999999999999,0.425
2170,2016,7,2,SK,4.0,4,2,3,2.9,14.3,0.222,0.235,0.257,0.41200000000000003,0.669,0.29
2171,2016,7,2,KIA,5.0,5,4,0,0.0,18.9,0.231,0.27,0.27,0.595,0.865,0.361
2172,2016,7,2,LG,2.0,2,0,1,7.9,13.2,0.267,0.22899999999999998,0.289,0.257,0.546,0.26
2173,2016,7,2,ÇÑÈ­,1.0,1,0,1,13.9,13.9,0.24,0.207,0.314,0.24100000000000002,0.555,0.271
2174,2016,7,3,SK,9.0,9,1,1,8.3,10.4,0.43200000000000005,0.415,0.447,0.585,1.032,0.44799999999999995
2175,2016,7,3,Hero,7.0,7,0,4,22.0,10.0,0.375,0.324,0.5,0.405,0.905,0.428
2176,2016,7,3,KIA,6.0,6,2,1,7.7,17.3,0.389,0.348,0.392,0.478,0.87,0.386
2177,2016,7,3,LG,7.0,7,1,3,11.4,18.2,0.379,0.324,0.409,0.514,0.9229999999999999,0.408
2178,2016,7,5,»ï¼º,7.0,7,2,1,10.3,10.3,0.25,0.265,0.359,0.47100000000000003,0.83,0.368
2179,2016,7,5,LG,3.0,3,0,0,5.4,13.5,0.24100000000000002,0.212,0.27,0.33299999999999996,0.603,0.272
2180,2016,7,6,ÇÑÈ­,13.0,13,1,3,15.7,11.8,0.429,0.381,0.49,0.5710000000000001,1.061,0.473
2181,2016,7,6,NC,12.0,12,3,0,7.5,15.0,0.33299999999999996,0.33299999999999996,0.4,0.611,1.011,0.436
2182,2016,7,6,KIA,7.0,7,1,3,16.7,21.4,0.391,0.303,0.439,0.424,0.863,0.401
2183,2016,7,6,Hero,6.0,6,0,0,14.6,12.2,0.3,0.257,0.366,0.371,0.737,0.344
2184,2016,7,6,µÎ»ê,5.0,5,1,1,11.4,22.7,0.33299999999999996,0.263,0.364,0.42100000000000004,0.785,0.35600000000000004
2185,2016,7,6,·Ôµ¥,3.0,3,0,0,5.1,15.4,0.3,0.257,0.308,0.34299999999999997,0.6509999999999999,0.298
2186,2016,7,6,KT,0.0,0,0,0,8.1,16.2,0.28600000000000003,0.235,0.297,0.235,0.532,0.257
2187,2016,7,6,SK,2.0,2,1,0,5.9,23.5,0.217,0.19399999999999998,0.235,0.29,0.525,0.235
2188,2016,7,7,»ï¼º,12.0,12,3,0,7.0,11.6,0.414,0.429,0.47600000000000003,0.857,1.3330000000000002,0.541
2189,2016,7,7,ÇÑÈ­,14.0,14,4,0,4.4,17.4,0.43799999999999994,0.409,0.435,0.75,1.185,0.506
2190,2016,7,7,µÎ»ê,4.0,4,0,1,0.0,12.1,0.37,0.345,0.344,0.552,0.8959999999999999,0.382
2191,2016,7,7,KIA,5.0,5,0,0,11.9,11.9,0.35700000000000004,0.313,0.41,0.406,0.816,0.375
2192,2016,7,7,NC,8.0,8,1,1,5.6,13.9,0.28,0.267,0.34299999999999997,0.467,0.81,0.355
2193,2016,7,7,LG,11.0,11,3,2,11.1,6.7,0.33299999999999996,0.359,0.444,0.718,1.162,0.491
2194,2016,7,7,SK,4.0,4,1,0,2.5,17.5,0.414,0.35100000000000003,0.368,0.514,0.882,0.38799999999999996
2195,2016,7,7,·Ôµ¥,4.0,4,2,0,5.4,32.4,0.33299999999999996,0.257,0.297,0.486,0.7829999999999999,0.33799999999999997
2196,2016,7,7,Hero,1.0,1,0,0,2.9,11.4,0.233,0.20600000000000002,0.22899999999999998,0.294,0.523,0.23399999999999999
2197,2016,7,7,KT,2.0,2,1,1,3.1,15.6,0.08,0.1,0.125,0.233,0.358,0.152
2198,2016,7,8,KIA,12.0,12,3,2,8.5,10.6,0.441,0.429,0.478,0.69,1.168,0.505
2199,2016,7,8,·Ôµ¥,8.0,8,0,1,5.6,8.3,0.345,0.313,0.353,0.43799999999999994,0.7909999999999999,0.35600000000000004
2200,2016,7,8,SK,8.0,8,2,4,13.2,23.7,0.364,0.303,0.395,0.606,1.001,0.428
2201,2016,7,8,NC,11.0,11,2,0,7.1,19.0,0.31,0.282,0.33299999999999996,0.48700000000000004,0.82,0.358
2202,2016,7,8,ÇÑÈ­,6.0,6,3,0,2.9,8.6,0.222,0.273,0.314,0.606,0.92,0.38799999999999996
2203,2016,7,8,Hero,9.0,9,3,1,7.0,9.3,0.303,0.33299999999999996,0.37200000000000005,0.615,0.987,0.41700000000000004
2204,2016,7,8,KT,3.0,3,0,1,5.7,11.4,0.31,0.281,0.314,0.313,0.627,0.28800000000000003
2205,2016,7,8,µÎ»ê,6.0,6,1,1,5.4,10.8,0.267,0.257,0.297,0.457,0.754,0.331
2206,2016,7,8,LG,5.0,5,1,3,5.3,10.5,0.258,0.257,0.289,0.457,0.746,0.32
2207,2016,7,8,»ï¼º,3.0,3,0,0,16.7,14.3,0.29600000000000004,0.242,0.39,0.273,0.6629999999999999,0.33
2208,2016,7,9,·Ôµ¥,13.0,13,3,1,12.1,12.1,0.43200000000000005,0.40399999999999997,0.5,0.638,1.138,0.498
2209,2016,7,9,KT,8.0,8,0,2,15.2,8.7,0.382,0.342,0.444,0.42100000000000004,0.865,0.401
2210,2016,7,9,Hero,7.0,7,0,0,13.9,16.7,0.375,0.3,0.4,0.36700000000000005,0.767,0.36
2211,2016,7,9,µÎ»ê,7.0,7,1,1,19.6,10.9,0.267,0.25,0.4,0.361,0.7609999999999999,0.359
2212,2016,7,9,LG,12.0,12,4,1,17.2,12.1,0.33299999999999996,0.341,0.473,0.636,1.109,0.474
2213,2016,7,9,KIA,6.0,6,1,2,4.6,18.2,0.375,0.317,0.349,0.415,0.764,0.344
2214,2016,7,9,SK,6.0,6,2,2,14.6,16.7,0.33299999999999996,0.297,0.45799999999999996,0.486,0.9440000000000001,0.431
2215,2016,7,9,NC,4.0,4,1,0,9.5,11.9,0.281,0.278,0.33299999999999996,0.5,0.833,0.354
2216,2016,7,9,ÇÑÈ­,4.0,4,0,0,15.4,13.5,0.33299999999999996,0.27899999999999997,0.392,0.27899999999999997,0.6709999999999999,0.33
2217,2016,7,9,»ï¼º,4.0,4,3,1,4.2,10.4,0.21100000000000002,0.239,0.271,0.457,0.728,0.313
2218,2016,7,10,ÇÑÈ­,10.0,10,2,0,14.0,7.0,0.345,0.375,0.47600000000000003,0.625,1.101,0.469
2219,2016,7,10,KIA,13.0,13,5,0,2.2,17.4,0.36700000000000005,0.37200000000000005,0.413,0.7909999999999999,1.204,0.505
2220,2016,7,10,Hero,9.0,9,1,1,14.6,12.2,0.414,0.371,0.46299999999999997,0.514,0.977,0.44
2221,2016,7,10,LG,6.0,6,1,2,11.4,20.4,0.40700000000000003,0.324,0.419,0.486,0.905,0.40700000000000003
2222,2016,7,10,KT,7.0,7,2,0,10.8,10.8,0.192,0.226,0.324,0.419,0.743,0.32899999999999996
2223,2016,7,10,SK,6.0,6,0,0,11.4,20.4,0.483,0.37799999999999995,0.442,0.541,0.983,0.425
2224,2016,7,10,NC,7.0,7,0,2,15.9,13.6,0.33299999999999996,0.28600000000000003,0.395,0.371,0.7659999999999999,0.349
2225,2016,7,10,»ï¼º,6.0,6,0,2,12.2,7.3,0.273,0.273,0.341,0.273,0.614,0.29
2226,2016,7,10,µÎ»ê,3.0,3,0,0,5.6,2.8,0.273,0.265,0.306,0.382,0.688,0.311
2227,2016,7,10,·Ôµ¥,0.0,0,0,0,11.1,25.0,0.261,0.188,0.278,0.21899999999999997,0.49700000000000005,0.243
2228,2016,7,12,µÎ»ê,9.0,9,3,1,11.4,18.2,0.37,0.342,0.43200000000000005,0.579,1.011,0.442
2229,2016,7,12,SK,7.0,7,3,0,4.6,20.4,0.36700000000000005,0.341,0.364,0.61,0.9740000000000001,0.41200000000000003
2230,2016,7,12,Hero,7.0,7,2,2,10.0,20.0,0.32,0.294,0.359,0.529,0.888,0.381
2231,2016,7,12,LG,5.0,5,0,0,13.2,10.5,0.26899999999999996,0.233,0.37799999999999995,0.36700000000000005,0.745,0.34299999999999997
2232,2016,7,12,»ï¼º,8.0,8,1,2,16.7,13.9,0.182,0.185,0.361,0.29600000000000004,0.657,0.309
2233,2016,7,12,KT,5.0,5,1,0,7.1,11.9,0.424,0.385,0.429,0.513,0.9420000000000001,0.42100000000000004
2234,2016,7,12,KIA,3.0,3,0,0,6.5,19.6,0.39399999999999996,0.31,0.37,0.405,0.775,0.34600000000000003
2235,2016,7,12,·Ôµ¥,4.0,4,0,0,7.5,17.5,0.36700000000000005,0.306,0.35,0.33299999999999996,0.6829999999999999,0.316
2236,2016,7,12,NC,5.0,5,2,0,15.4,7.7,0.25,0.273,0.385,0.485,0.87,0.386
2237,2016,7,12,ÇÑÈ­,4.0,4,0,0,13.5,5.4,0.25,0.24100000000000002,0.34299999999999997,0.24100000000000002,0.584,0.287
2238,2016,7,13,·Ôµ¥,13.0,13,3,2,4.0,14.0,0.47200000000000003,0.435,0.469,0.7609999999999999,1.23,0.527
2239,2016,7,13,ÇÑÈ­,7.0,7,0,0,0.0,16.2,0.355,0.297,0.297,0.405,0.7020000000000001,0.313
2240,2016,7,13,KIA,4.0,4,1,1,11.6,16.3,0.321,0.28600000000000003,0.395,0.371,0.7659999999999999,0.358
2241,2016,7,13,Hero,11.0,11,2,3,20.0,22.2,0.318,0.273,0.43200000000000005,0.515,0.9470000000000001,0.41700000000000004
2242,2016,7,13,NC,6.0,6,3,0,14.3,8.6,0.174,0.24100000000000002,0.353,0.586,0.9390000000000001,0.397
2243,2016,7,13,»ï¼º,12.0,12,2,0,13.0,10.9,0.375,0.359,0.457,0.6409999999999999,1.0979999999999999,0.47600000000000003
2244,2016,7,13,KT,8.0,8,1,1,11.1,11.1,0.324,0.308,0.37799999999999995,0.48700000000000004,0.865,0.38
2245,2016,7,13,LG,5.0,5,0,1,7.7,23.1,0.34600000000000003,0.265,0.316,0.294,0.61,0.284
2246,2016,7,13,SK,3.0,3,0,1,2.6,5.3,0.265,0.25,0.289,0.306,0.595,0.275
2247,2016,7,13,µÎ»ê,2.0,2,1,0,6.1,24.2,0.182,0.161,0.212,0.355,0.5670000000000001,0.24600000000000002
2248,2016,7,14,Hero,10.0,10,3,0,9.3,16.3,0.483,0.436,0.488,0.7440000000000001,1.232,0.527
2249,2016,7,14,SK,11.0,11,3,0,17.4,8.7,0.267,0.306,0.42200000000000004,0.667,1.089,0.449
2250,2016,7,14,ÇÑÈ­,7.0,7,2,3,5.0,22.5,0.34600000000000003,0.297,0.35,0.568,0.9179999999999999,0.397
2251,2016,7,14,NC,4.0,4,0,2,8.8,26.5,0.278,0.192,0.29,0.231,0.521,0.255
2252,2016,7,14,·Ôµ¥,4.0,4,2,2,13.3,24.4,0.16,0.158,0.289,0.368,0.657,0.3
2253,2016,7,14,KT,5.0,5,0,1,5.0,15.0,0.406,0.342,0.375,0.42100000000000004,0.7959999999999999,0.361
2254,2016,7,14,»ï¼º,2.0,2,1,0,10.6,19.2,0.33299999999999996,0.275,0.37,0.35,0.72,0.32
2255,2016,7,14,LG,4.0,4,0,0,5.1,23.1,0.34600000000000003,0.257,0.33299999999999996,0.28600000000000003,0.619,0.298
2256,2016,7,14,µÎ»ê,3.0,3,3,0,0.0,20.0,0.20800000000000002,0.235,0.257,0.529,0.7859999999999999,0.331
2257,2016,7,14,KIA,4.0,4,0,0,11.8,23.5,0.136,0.1,0.20600000000000002,0.1,0.306,0.166
2258,2016,7,19,ÇÑÈ­,17.0,17,0,1,20.4,12.2,0.433,0.361,0.521,0.583,1.104,0.49200000000000005
2259,2016,7,19,LG,12.0,12,2,1,14.0,16.0,0.406,0.35700000000000004,0.46,0.5479999999999999,1.008,0.44799999999999995
2260,2016,7,19,KIA,6.0,6,1,2,7.3,19.5,0.385,0.324,0.385,0.529,0.914,0.397
2261,2016,7,19,SK,5.0,5,1,0,12.2,29.3,0.409,0.294,0.39,0.441,0.831,0.374
2262,2016,7,19,µÎ»ê,3.0,3,1,1,9.7,12.9,0.22699999999999998,0.231,0.3,0.34600000000000003,0.6459999999999999,0.29100000000000004
2263,2016,7,19,KT,7.0,7,0,0,13.3,13.3,0.344,0.289,0.4,0.368,0.768,0.36200000000000004
2264,2016,7,19,Hero,6.0,6,2,1,14.0,18.6,0.308,0.278,0.395,0.528,0.9229999999999999,0.405
2265,2016,7,19,NC,4.0,4,1,0,2.9,25.7,0.33299999999999996,0.265,0.28600000000000003,0.441,0.727,0.319
2266,2016,7,19,·Ôµ¥,1.0,1,1,1,5.1,25.6,0.308,0.243,0.282,0.324,0.606,0.276
2267,2016,7,19,»ï¼º,1.0,1,0,1,11.1,16.7,0.2,0.161,0.257,0.226,0.483,0.23600000000000002
2268,2016,7,20,·Ôµ¥,9.0,9,0,3,13.2,13.2,0.35700000000000004,0.303,0.395,0.515,0.91,0.40299999999999997
2269,2016,7,20,NC,4.0,4,1,2,2.9,11.8,0.29600000000000004,0.29,0.303,0.452,0.755,0.325
2270,2016,7,20,Hero,7.0,7,1,0,10.5,2.6,0.258,0.281,0.368,0.5,0.868,0.37799999999999995
2271,2016,7,20,KT,4.0,4,0,1,16.3,20.9,0.36,0.265,0.39,0.353,0.743,0.35100000000000003
2272,2016,7,20,»ï¼º,5.0,5,2,1,14.3,5.7,0.083,0.14300000000000002,0.294,0.35700000000000004,0.6509999999999999,0.299
2273,2016,7,20,KIA,6.0,6,2,1,14.3,11.9,0.28600000000000003,0.28600000000000003,0.405,0.5429999999999999,0.948,0.415
2274,2016,7,20,LG,3.0,3,2,1,7.9,21.0,0.32,0.28600000000000003,0.342,0.486,0.828,0.363
2275,2016,7,20,µÎ»ê,4.0,4,1,0,0.0,27.8,0.28,0.222,0.222,0.33299999999999996,0.555,0.243
2276,2016,7,20,SK,2.0,2,0,1,8.3,33.3,0.316,0.19399999999999998,0.306,0.226,0.532,0.266
2277,2016,7,20,ÇÑÈ­,1.0,1,0,0,8.1,18.9,0.231,0.182,0.27,0.212,0.48200000000000004,0.23800000000000002
2278,2016,7,21,NC,7.0,7,1,1,18.4,15.8,0.391,0.345,0.45899999999999996,0.552,1.011,0.442
2279,2016,7,21,ÇÑÈ­,8.0,8,1,0,10.3,12.8,0.379,0.34299999999999997,0.41,0.457,0.867,0.39299999999999996
2280,2016,7,21,·Ôµ¥,10.0,10,0,2,14.3,21.4,0.423,0.314,0.429,0.429,0.858,0.396
2281,2016,7,21,Hero,7.0,7,0,3,5.6,13.9,0.37,0.313,0.371,0.375,0.746,0.32299999999999995
2282,2016,7,21,»ï¼º,6.0,6,0,0,7.7,7.7,0.29,0.29,0.324,0.355,0.679,0.303
