,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,평균자책점,승,패,세이브,홀드,승률,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률
329,2016,채병용,SK,투수,68,0,83.66666666666667,2,0,4,11,1,0.882,0,0,0,0.0,4.3,6,3,2,9,0.667,77,9,29,3,67,43,40,1.27
330,2016,박희수,SK,투수,51,0,54.666666666666664,1,0,6,11,0,0.944,0,0,0,0.0,3.29,4,5,26,0,0.444,43,3,26,5,37,23,20,1.26
331,2016,박정배,SK,투수,49,0,51.666666666666664,2,0,4,9,0,0.867,0,0,0,0.0,5.4,2,3,2,11,0.4,55,6,17,3,26,34,31,1.39
332,2016,전유수,SK,투수,46,0,54.333333333333336,1,0,3,5,0,0.889,0,0,0,0.0,5.13,2,4,0,3,0.333,67,6,29,0,45,38,31,1.77
333,2016,김주한,SK,투수,39,1,59.333333333333336,0,0,2,8,0,1.0,0,0,0,0.0,4.25,3,1,1,2,0.75,62,6,14,4,50,28,28,1.28
334,2016,신재웅,SK,투수,35,0,18.0,1,0,2,1,0,0.75,0,0,0,0.0,5.5,0,1,0,4,0.0,16,4,17,3,17,12,11,1.83
335,2016,박민호,SK,투수,32,0,36.666666666666664,0,0,2,8,1,1.0,0,0,0,0.0,4.91,0,1,0,3,0.0,40,4,9,4,18,20,20,1.34
336,2016,켈리,SK,투수,31,31,200.33333333333334,1,1,18,34,1,0.981,0,0,0,0.0,3.68,9,8,0,0,0.529,205,15,60,7,152,91,82,1.32
337,2016,박종훈,SK,투수,28,28,140.0,1,3,14,28,1,0.977,0,0,0,0.0,5.66,8,13,0,0,0.381,141,17,91,23,104,102,88,1.66
338,2016,김광현,SK,투수,27,21,137.0,2,0,5,34,1,0.951,0,0,0,0.0,3.88,11,8,0,1,0.579,139,17,41,6,116,68,59,1.31
339,2016,김승회,SK,투수,23,0,24.333333333333332,0,0,0,3,1,1.0,0,0,0,0.0,5.92,1,1,0,4,0.5,29,4,9,0,19,16,16,1.56
340,2016,윤희상,SK,투수,23,22,122.66666666666667,0,1,5,15,0,1.0,0,0,0,0.0,4.84,9,6,0,0,0.6,143,18,44,6,74,69,66,1.52
341,2016,정영일,SK,투수,21,0,24.666666666666668,0,0,0,4,0,1.0,0,0,0,0.0,4.74,1,0,0,1,1.0,16,3,12,3,18,13,13,1.14
342,2016,문승원,SK,투수,20,12,63.666666666666664,1,0,2,14,3,0.941,0,0,0,0.0,6.64,4,4,0,0,0.5,86,12,33,3,49,52,47,1.87
343,2016,라라,SK,투수,17,9,48.333333333333336,3,0,1,9,0,0.769,0,0,0,0.0,6.7,2,6,0,1,0.25,66,5,30,1,40,46,36,1.99
344,2016,문광은,SK,투수,17,0,17.0,0,0,0,1,0,1.0,0,0,0,0.0,9.53,1,1,0,1,0.5,30,6,7,0,13,18,18,2.18
345,2016,김태훈,SK,투수,15,2,14.666666666666666,0,0,2,3,0,1.0,0,0,0,0.0,4.3,0,1,0,0,0.0,15,1,12,1,9,7,7,1.84
346,2016,세든,SK,투수,12,12,62.0,3,0,6,4,0,0.769,0,0,0,0.0,5.37,5,5,0,0,0.5,76,8,17,1,43,52,37,1.5
347,2016,임준혁,SK,투수,12,11,34.0,1,0,1,5,0,0.857,0,0,0,0.0,10.06,2,6,0,0,0.25,57,6,10,2,20,41,38,1.97
348,2017,김상수,키움,투수,60,0,61.333333333333336,1,0,2,5,0,0.875,0,0,0,0.0,3.82,0,7,15,9,0.0,59,8,22,3,62,29,26,1.32
349,2017,오주원,키움,투수,57,3,73.66666666666667,2,0,2,3,0,0.714,0,0,0,0.0,4.76,2,7,1,18,0.222,96,10,15,2,56,44,39,1.51
350,2017,이보근,키움,투수,55,0,52.666666666666664,0,0,1,3,0,1.0,0,0,0,0.0,5.47,6,2,6,18,0.75,62,9,17,0,58,32,32,1.5
351,2017,한현희,키움,투수,38,13,106.66666666666667,0,0,5,18,0,1.0,0,0,0,0.0,4.47,5,6,5,5,0.455,105,14,17,17,79,61,53,1.14
352,2017,금민철,키움,투수,36,7,54.0,0,0,3,2,0,1.0,0,0,0,0.0,6.33,4,4,0,3,0.5,81,3,33,3,42,40,38,2.11
353,2017,신재영,키움,투수,34,15,125.0,0,1,2,11,0,1.0,0,0,0,0.0,4.54,6,7,1,2,0.462,137,14,25,16,75,68,63,1.3
354,2017,김성민,키움,투수,33,15,87.66666666666667,0,1,2,11,0,1.0,0,0,0,0.0,4.93,4,3,0,1,0.571,104,12,40,9,75,54,48,1.64
355,2017,윤영삼,키움,투수,28,2,49.666666666666664,0,0,2,3,0,1.0,0,0,0,0.0,5.62,1,4,1,0,0.2,67,8,17,0,46,31,31,1.69
356,2017,하영민,키움,투수,28,2,45.333333333333336,0,1,2,7,0,1.0,0,0,0,0.0,4.76,1,1,0,1,0.5,49,5,30,1,23,24,24,1.74
357,2017,최원태,키움,투수,25,25,149.33333333333334,0,0,7,11,1,1.0,0,0,0,0.0,4.46,11,7,0,0,0.611,161,19,34,12,126,76,74,1.31
358,2017,밴헤켄,키움,투수,24,24,138.33333333333334,2,0,3,14,0,0.895,0,0,0,0.0,3.77,8,7,0,0,0.533,140,13,42,2,139,68,58,1.32
359,2017,브리검,키움,투수,24,24,144.0,1,1,4,18,0,0.957,0,0,0,0.0,4.38,10,6,0,0,0.625,166,17,26,13,98,77,70,1.33
360,2017,정대현,키움,투수,17,10,66.33333333333333,1,0,1,11,2,0.923,0,0,0,0.0,7.06,3,8,0,0,0.273,91,13,23,3,27,55,52,1.72
361,2017,조상우,키움,투수,13,7,44.333333333333336,0,0,2,7,0,1.0,0,0,0,0.0,4.87,5,3,0,2,0.625,53,3,15,1,45,25,24,1.53
362,2017,황덕균,키움,투수,13,0,15.0,0,0,0,2,0,1.0,0,0,0,0.0,9.6,0,1,0,0,0.0,26,4,3,2,5,16,16,1.93
363,2017,이영준,키움,투수,10,0,8.333333333333334,0,0,0,1,0,1.0,0,0,0,0.0,5.4,1,0,0,0,1.0,10,0,4,2,4,5,5,1.68
364,2017,양훈,키움,투수,7,2,16.333333333333332,0,0,2,0,0,1.0,0,0,0,0.0,7.16,2,1,0,1,0.667,24,1,5,2,5,13,13,1.78
365,2017,오윤성,키움,투수,6,0,7.666666666666667,0,0,0,2,0,1.0,0,0,0,0.0,11.74,0,1,0,0,0.0,9,0,9,1,4,10,10,2.35
366,2017,김건태,키움,투수,5,0,6.0,0,0,0,0,0,0.0,0,0,0,0.0,12.0,1,0,0,0,1.0,13,1,2,0,5,8,8,2.5
367,2017,김강률,두산,투수,70,0,89.0,1,1,5,11,0,0.941,0,0,0,0.0,3.44,7,2,7,12,0.778,89,6,32,3,73,39,34,1.36
368,2017,김승회,두산,투수,69,0,69.0,0,1,4,9,1,1.0,0,0,0,0.0,4.96,7,4,0,11,0.636,86,6,17,6,41,38,38,1.49
369,2017,이용찬,두산,투수,68,0,71.66666666666667,0,0,3,12,0,1.0,0,0,0,0.0,4.4,5,5,22,2,0.5,83,5,27,4,57,38,35,1.53
370,2017,이현승,두산,투수,57,0,52.0,0,0,4,7,0,1.0,0,0,0,0.0,3.98,3,2,5,9,0.6,62,4,16,4,38,23,23,1.5
371,2017,김성배,두산,투수,45,0,44.0,0,0,2,4,0,1.0,0,0,0,0.0,5.32,2,1,1,4,0.667,47,8,9,6,33,26,26,1.27
372,2017,김명신,두산,투수,39,2,45.333333333333336,0,0,0,8,1,1.0,0,0,0,0.0,4.37,3,1,0,5,0.75,54,2,12,7,38,23,22,1.46
373,2017,함덕주,두산,투수,35,24,137.33333333333334,0,0,7,20,2,1.0,0,0,0,0.0,3.67,9,8,0,2,0.529,128,8,64,4,139,61,56,1.4
374,2017,니퍼트,두산,투수,30,30,179.66666666666666,3,0,7,21,2,0.903,0,0,0,0.0,4.06,14,8,0,0,0.636,175,20,77,10,161,88,81,1.4
375,2017,유희관,두산,투수,30,29,188.66666666666666,5,0,4,32,2,0.878,0,0,0,0.0,4.53,11,6,0,1,0.647,228,20,41,10,106,104,95,1.43
376,2017,장원준,두산,투수,29,29,180.33333333333334,2,1,8,34,4,0.955,0,0,0,0.0,3.14,14,9,0,0,0.609,172,12,51,14,125,70,63,1.24
377,2017,이현호,두산,투수,24,2,30.0,2,0,0,4,1,0.667,0,0,0,0.0,5.7,1,0,0,0,1.0,48,6,14,0,19,27,19,2.07
378,2017,박치국,두산,투수,21,3,32.0,0,1,3,5,0,1.0,0,0,0,0.0,6.75,1,1,0,0,0.5,37,3,14,6,23,25,24,1.59
379,2017,이영하,두산,투수,20,3,35.666666666666664,1,1,1,4,0,0.833,0,0,0,0.0,5.55,3,3,0,0,0.5,43,8,16,3,26,22,22,1.65
380,2017,보우덴,두산,투수,17,17,87.33333333333333,1,0,4,10,0,0.933,0,0,0,0.0,4.64,3,5,0,0,0.375,90,15,38,6,51,47,45,1.47
381,2017,홍상삼,두산,투수,11,2,17.0,1,0,0,1,0,0.5,0,0,0,0.0,7.94,1,1,0,0,0.5,20,2,11,2,7,17,15,1.82
382,2017,고원준,두산,투수,5,3,9.333333333333334,0,0,0,0,0,0.0,0,0,0,0.0,10.61,0,1,0,0,0.0,17,0,8,0,6,11,11,2.68
383,2017,배장호,롯데,투수,72,0,66.33333333333333,0,1,3,12,1,1.0,0,0,0,0.0,4.34,8,1,0,6,0.889,70,9,19,8,47,37,32,1.34
384,2017,손승락,롯데,투수,61,0,62.0,0,0,5,8,2,1.0,0,0,0,0.0,2.18,1,3,37,0,0.25,59,7,11,1,62,16,15,1.13
385,2017,장시환,롯데,투수,53,0,51.333333333333336,1,0,2,6,1,0.889,0,0,0,0.0,4.38,4,4,0,10,0.5,48,6,31,4,57,28,25,1.54
386,2017,박시영,롯데,투수,47,3,57.0,0,0,1,12,1,1.0,0,0,0,0.0,6.47,2,3,0,5,0.4,60,14,32,1,52,45,41,1.61
387,2017,박진형,롯데,투수,45,9,88.0,0,0,8,15,0,1.0,0,0,0,0.0,5.11,4,4,2,10,0.5,88,8,47,4,95,51,50,1.53
388,2017,윤길현,롯데,투수,40,0,39.333333333333336,0,0,1,2,0,1.0,0,0,0,0.0,6.41,1,4,0,13,0.2,46,3,16,5,43,29,28,1.58
389,2017,이명우,롯데,투수,34,0,26.666666666666668,1,0,0,5,0,0.833,0,0,0,0.0,5.74,2,0,0,4,1.0,34,3,7,2,15,19,17,1.54
390,2017,레일리,롯데,투수,30,30,187.33333333333334,2,3,9,39,3,0.96,0,0,0,0.0,3.8,13,7,0,0,0.65,199,19,44,17,156,87,79,1.3
391,2017,송승준,롯데,투수,30,22,130.33333333333334,1,1,11,13,1,0.96,0,0,0,0.0,4.21,11,5,0,1,0.688,132,19,41,4,113,63,61,1.33
392,2017,박세웅,롯데,투수,28,28,171.33333333333334,0,0,3,24,2,1.0,0,0,0,0.0,3.68,12,6,0,0,0.667,170,21,56,9,117,74,70,1.32
393,2017,강동호,롯데,투수,27,0,41.333333333333336,0,0,3,2,1,1.0,0,0,0,0.0,4.79,2,1,0,0,0.667,43,8,16,1,26,24,22,1.43
394,2017,조정훈,롯데,투수,26,0,23.0,0,0,1,2,0,1.0,0,0,0,0.0,3.91,4,2,0,8,0.667,17,1,13,0,25,11,10,1.3
395,2017,김원중,롯데,투수,24,24,107.33333333333333,3,1,5,10,1,0.833,0,0,0,0.0,5.7,7,8,0,0,0.467,130,13,56,10,87,71,68,1.73
396,2017,이정민,롯데,투수,24,0,26.666666666666668,0,0,3,4,0,1.0,0,0,0,0.0,5.4,3,1,0,2,0.75,32,5,9,2,11,17,16,1.54
397,2017,애디튼,롯데,투수,15,13,70.0,1,0,2,8,0,0.909,0,0,0,0.0,5.91,2,7,0,0,0.222,85,7,25,5,60,54,46,1.57
398,2017,린드블럼,롯데,투수,12,12,72.66666666666667,1,0,2,5,1,0.875,0,0,0,0.0,3.72,5,3,0,0,0.625,66,10,18,2,76,31,30,1.16
399,2017,노경은,롯데,투수,9,1,14.666666666666666,0,0,0,1,0,1.0,0,0,0,0.0,11.66,0,2,0,0,0.0,25,4,8,1,8,19,19,2.25
400,2017,강영식,롯데,투수,4,0,2.3333333333333335,0,0,0,1,0,1.0,0,0,0,0.0,3.86,0,1,0,0,0.0,4,0,1,0,2,2,1,2.14
401,2017,심창민,삼성,투수,66,0,75.33333333333333,0,0,3,5,0,1.0,0,0,0,0.0,4.18,4,7,6,16,0.364,55,12,44,7,103,36,35,1.31
402,2017,장필준,삼성,투수,56,0,67.33333333333333,0,0,3,11,2,1.0,0,0,0,0.0,4.68,4,8,21,3,0.333,82,6,26,4,82,37,35,1.6
403,2017,장원삼,삼성,투수,49,5,67.33333333333333,0,1,4,12,0,1.0,0,0,0,0.0,5.61,4,5,0,6,0.444,96,8,17,5,55,48,42,1.68
404,2017,권오준,삼성,투수,45,0,56.0,0,0,1,6,0,1.0,0,0,0,0.0,5.14,1,2,0,1,0.333,57,11,14,4,55,32,32,1.27
405,2017,최충연,삼성,투수,42,6,84.0,0,0,2,4,0,1.0,0,0,0,0.0,7.61,3,8,0,3,0.273,110,12,48,9,74,71,71,1.88
406,2017,김승현,삼성,투수,41,0,43.666666666666664,0,0,3,8,1,1.0,0,0,0,0.0,5.77,0,3,0,0,0.0,51,7,34,6,37,31,28,1.95
407,2017,백정현,삼성,투수,35,14,100.66666666666667,0,0,2,13,0,1.0,0,0,0,0.0,4.38,8,4,0,3,0.667,110,11,36,6,94,52,49,1.45
408,2017,이승현,삼성,투수,30,0,31.666666666666668,0,0,1,4,0,1.0,0,0,0,0.0,5.12,2,0,0,0,1.0,36,9,22,1,25,21,18,1.83
409,2017,윤성환,삼성,투수,28,28,174.33333333333334,1,1,11,16,1,0.964,0,0,0,0.0,4.28,12,9,0,0,0.571,181,22,37,15,130,86,83,1.25
410,2017,우규민,삼성,투수,27,25,133.0,2,1,10,20,1,0.938,0,0,0,0.0,5.21,7,10,0,0,0.412,161,19,23,16,100,95,77,1.38
411,2017,김대우,삼성,투수,25,7,50.0,2,1,4,4,0,0.8,0,0,0,0.0,9.54,2,5,0,1,0.286,71,7,26,8,28,56,53,1.94
412,2017,페트릭,삼성,투수,25,24,134.0,1,0,9,16,3,0.962,0,0,0,0.0,6.18,3,10,0,0,0.231,174,18,52,6,87,95,92,1.69
413,2017,김동호,삼성,투수,20,1,36.0,1,0,3,7,0,0.909,0,0,0,0.0,6.75,0,1,0,0,0.0,52,1,21,6,16,27,27,2.03
414,2017,레나도,삼성,투수,11,11,49.0,2,0,2,2,1,0.667,0,0,0,0.0,6.8,2,3,0,0,0.4,70,11,27,6,28,46,37,1.98
415,2017,최지광,삼성,투수,11,6,25.0,0,0,3,2,0,1.0,0,0,0,0.0,6.48,0,2,0,0,0.0,28,2,22,1,23,20,18,2.0
416,2017,황수범,삼성,투수,10,7,31.333333333333332,1,0,1,2,0,0.75,0,0,0,0.0,8.04,1,2,0,0,0.333,45,7,19,2,26,34,28,2.04
417,2017,정인욱,삼성,투수,9,7,32.0,1,0,1,3,0,0.8,0,0,0,0.0,9.84,1,4,0,0,0.2,46,9,14,4,27,37,35,1.88
418,2017,안성무,삼성,투수,5,3,11.666666666666666,0,0,0,0,0,0.0,0,0,0,0.0,7.71,1,1,0,0,0.5,14,2,10,1,8,10,10,2.06
419,2017,송창식,한화,투수,63,0,73.33333333333333,1,1,4,8,0,0.923,0,0,0,0.0,6.63,5,6,0,15,0.455,77,13,33,5,64,56,54,1.5
420,2017,정우람,한화,투수,56,0,59.0,0,0,4,6,0,1.0,0,0,0,0.0,2.75,6,4,26,0,0.6,47,5,19,4,78,20,18,1.12
421,2017,박정진,한화,투수,55,0,48.0,1,0,0,4,0,0.8,0,0,0,0.0,3.94,3,2,1,7,0.6,38,6,24,3,51,28,21,1.29
422,2017,심수창,한화,투수,48,0,57.0,0,0,3,3,0,1.0,0,0,0,0.0,4.74,3,1,2,2,0.75,71,8,22,2,54,32,30,1.63
423,2017,권혁,한화,투수,37,0,31.333333333333332,0,0,2,4,0,1.0,0,0,0,0.0,6.32,1,3,0,11,0.25,39,6,9,5,17,23,22,1.53
424,2017,윤규진,한화,투수,36,18,119.0,0,0,11,8,4,1.0,0,0,0,0.0,5.22,8,7,0,2,0.533,138,19,44,4,93,71,69,1.53
425,2017,장민재,한화,투수,33,5,62.666666666666664,1,0,2,10,1,0.923,0,0,0,0.0,7.76,2,5,0,0,0.286,94,11,23,2,30,60,54,1.87
426,2017,강승현,한화,투수,31,1,38.333333333333336,1,0,4,8,0,0.923,0,0,0,0.0,5.87,0,1,0,1,0.0,42,4,15,0,40,26,25,1.49
427,2017,배영수,한화,투수,25,25,128.0,3,0,4,17,1,0.875,0,0,0,0.0,5.06,7,8,0,0,0.467,155,17,29,13,86,82,72,1.44
428,2017,안영명,한화,투수,25,16,87.66666666666667,0,0,3,18,2,1.0,0,0,0,0.0,5.75,1,8,0,0,0.111,123,11,28,5,54,62,56,1.72
429,2017,이충호,한화,투수,21,0,11.333333333333334,0,0,0,7,0,1.0,0,0,0,0.0,13.5,1,1,0,1,0.5,21,3,12,3,8,18,17,2.91
430,2017,김재영,한화,투수,20,15,85.33333333333333,0,1,6,13,1,1.0,0,0,0,0.0,4.54,5,7,0,0,0.417,101,9,19,12,51,51,43,1.41
431,2017,비야누에바,한화,투수,20,20,112.0,0,0,7,14,1,1.0,0,0,0,0.0,4.18,5,7,0,0,0.417,108,12,23,5,68,58,52,1.17
432,2017,김경태,한화,투수,19,0,12.666666666666666,0,0,2,5,1,1.0,0,0,0,0.0,1.42,1,0,0,6,1.0,12,0,9,2,17,3,2,1.66
433,2017,오간도,한화,투수,19,19,110.0,0,0,6,16,2,1.0,0,0,0,0.0,3.93,10,5,0,0,0.667,115,8,30,11,74,53,48,1.32
434,2017,이태양,한화,투수,16,12,59.0,1,0,3,9,0,0.923,0,0,0,0.0,7.17,3,6,0,0,0.333,79,12,26,2,29,49,47,1.78
435,2017,김범수,한화,투수,15,5,31.0,1,0,0,5,0,0.833,0,0,0,0.0,8.71,0,4,0,0,0.0,43,7,24,3,16,30,30,2.16
436,2017,정재원,한화,투수,14,0,21.0,0,0,2,3,0,1.0,0,0,0,0.0,3.43,0,2,0,1,0.0,23,0,11,5,9,12,8,1.62
437,2017,송은범,한화,투수,13,6,37.333333333333336,0,0,5,6,1,1.0,0,0,0,0.0,6.51,0,4,1,0,0.0,45,4,23,3,15,30,27,1.82
438,2017,김윤동,KIA,투수,65,1,80.33333333333333,1,0,3,6,1,0.9,0,0,0,0.0,4.59,7,4,11,6,0.636,70,10,47,5,66,41,41,1.46
439,2017,심동섭,KIA,투수,52,2,50.666666666666664,0,0,3,6,1,1.0,0,0,0,0.0,5.68,2,2,2,11,0.5,64,6,21,0,50,34,32,1.68
440,2017,임창용,KIA,투수,51,0,50.0,1,0,0,4,2,0.8,0,0,0,0.0,3.78,8,6,7,9,0.571,51,3,22,5,58,22,21,1.46
441,2017,김세현,KIA,투수,48,0,50.0,0,0,2,3,0,1.0,0,0,0,0.0,5.4,1,5,18,7,0.167,65,4,15,2,47,31,30,1.6
442,2017,고효준,KIA,투수,40,1,40.0,1,1,3,6,0,0.9,0,0,0,0.0,4.28,3,1,0,4,0.75,44,1,22,5,35,19,19,1.65
443,2017,박진태,KIA,투수,38,2,57.666666666666664,0,0,3,10,1,1.0,0,0,0,0.0,6.55,0,1,3,2,0.0,76,5,19,10,24,45,42,1.65
444,2017,한승혁,KIA,투수,36,0,39.0,1,0,2,8,1,0.909,0,0,0,0.0,7.15,1,1,1,3,0.5,46,4,23,1,42,32,31,1.77
445,2017,양현종,KIA,투수,31,31,193.33333333333334,5,0,8,22,2,0.857,0,0,0,0.0,3.44,20,6,0,0,0.769,209,17,45,0,158,88,74,1.31
446,2017,홍건희,KIA,투수,31,2,59.0,1,0,3,2,1,0.833,0,0,0,0.0,6.41,1,1,0,0,0.5,83,5,21,2,41,44,42,1.76
447,2017,팻딘,KIA,투수,30,29,176.0,1,0,11,24,1,0.972,0,0,0,0.0,4.14,9,7,0,0,0.563,211,22,39,16,143,86,81,1.42
448,2017,헥터,KIA,투수,30,30,201.66666666666666,0,0,6,16,1,1.0,0,0,0,0.0,3.48,20,5,0,0,0.8,221,21,45,5,149,83,78,1.32
449,2017,정용운,KIA,투수,25,11,59.333333333333336,1,0,3,7,2,0.909,0,0,0,0.0,5.92,3,2,0,0,0.6,56,7,37,7,32,41,39,1.57
450,2017,임기영,KIA,투수,23,19,118.33333333333333,0,0,4,16,1,1.0,0,0,0,0.0,3.65,8,6,0,0,0.571,138,9,18,6,73,54,48,1.32
451,2017,김광수,KIA,투수,19,0,20.666666666666668,0,0,1,4,0,1.0,0,0,0,0.0,11.76,1,0,0,0,1.0,39,6,3,3,10,31,27,2.03
452,2017,박지훈,KIA,투수,18,0,14.0,0,0,2,2,0,1.0,0,0,0,0.0,7.07,1,1,0,4,0.5,16,1,9,1,10,12,11,1.79
453,2017,손영민,KIA,투수,15,0,13.333333333333334,0,0,0,3,1,1.0,0,0,0,0.0,10.8,0,1,0,4,0.0,26,4,3,1,9,16,16,2.18
454,2017,임기준,KIA,투수,15,4,22.0,0,1,4,7,0,1.0,0,0,0,0.0,3.27,0,1,1,2,0.0,25,1,15,0,12,9,8,1.82
455,2017,김진우,KIA,투수,14,8,36.333333333333336,0,0,5,8,2,1.0,0,0,0,0.0,7.93,2,6,0,0,0.25,52,5,23,7,21,33,32,2.06
456,2017,이상화,KT,투수,70,0,66.0,1,1,5,8,0,0.929,0,0,0,0.0,3.95,4,3,6,4,0.571,68,4,16,4,57,32,29,1.27
457,2017,심재민,KT,투수,64,2,74.66666666666667,4,0,3,14,0,0.81,0,0,0,0.0,5.18,1,7,0,13,0.125,86,11,31,4,69,48,43,1.57
458,2017,엄상백,KT,투수,52,0,52.0,0,0,1,4,0,1.0,0,0,0,0.0,4.15,1,3,0,8,0.25,48,3,22,4,39,28,24,1.35
459,2017,김재윤,KT,투수,41,0,37.333333333333336,0,0,0,3,0,1.0,0,0,0,0.0,5.79,3,5,15,0,0.375,41,1,11,1,31,25,24,1.39
460,2017,주권,KT,투수,39,12,81.66666666666667,1,0,3,10,1,0.929,0,0,0,0.0,6.61,5,6,1,3,0.455,101,15,31,6,47,64,60,1.62
461,2017,홍성용,KT,투수,37,1,39.0,1,0,0,5,0,0.833,0,0,0,0.0,6.23,0,2,0,1,0.0,44,7,17,3,22,27,27,1.56
462,2017,로치,KT,투수,28,28,165.0,1,0,15,28,5,0.977,0,0,0,0.0,4.69,4,15,0,0,0.211,200,18,60,13,99,106,86,1.58
463,2017,배우열,KT,투수,26,0,34.333333333333336,0,0,2,1,0,1.0,0,0,0,0.0,8.65,0,2,0,3,0.0,58,7,9,4,33,33,33,1.95
464,2017,정성곤,KT,투수,26,20,107.66666666666667,0,0,5,13,0,1.0,0,0,0,0.0,8.11,3,12,0,0,0.2,151,20,41,6,72,99,97,1.78
465,2017,피어밴드,KT,투수,26,26,160.0,0,4,8,29,2,1.0,0,0,0,0.0,3.04,8,10,0,0,0.444,153,20,31,7,132,67,54,1.15
466,2017,고영표,KT,투수,25,24,141.66666666666666,0,1,7,22,4,1.0,0,0,0,0.0,5.08,8,12,0,1,0.4,170,13,16,18,125,84,80,1.31
467,2017,류희운,KT,투수,24,14,81.0,2,0,2,5,0,0.778,0,0,0,0.0,7.67,4,4,0,0,0.5,99,18,53,8,52,72,69,1.88
468,2017,김사율,KT,투수,19,5,34.666666666666664,1,0,3,2,0,0.833,0,0,0,0.0,7.27,3,3,0,2,0.5,51,7,8,1,28,30,28,1.7
469,2017,이종혁,KT,투수,16,0,19.0,0,0,0,3,0,1.0,0,0,0,0.0,6.63,2,0,0,0,1.0,25,3,10,5,10,16,14,1.84
470,2017,홍성무,KT,투수,7,0,6.333333333333333,0,0,0,1,0,1.0,0,0,0,0.0,12.79,0,1,0,0,0.0,11,1,6,0,4,9,9,2.68
471,2017,진해수,LG,투수,75,0,52.666666666666664,0,0,1,12,0,1.0,0,0,0,0.0,3.93,3,3,1,24,0.5,52,6,15,2,48,23,23,1.27
472,2017,신정락,LG,투수,63,0,59.0,1,0,3,7,0,0.909,0,0,0,0.0,5.34,3,5,10,12,0.375,61,4,24,10,58,42,35,1.44
473,2017,정찬헌,LG,투수,60,0,61.666666666666664,3,1,1,11,0,0.8,0,0,0,0.0,5.84,8,7,7,3,0.533,75,5,25,4,57,43,40,1.62
474,2017,김지용,LG,투수,53,0,53.0,0,0,1,1,0,1.0,0,0,0,0.0,5.09,4,3,3,8,0.571,59,13,14,2,39,33,30,1.38
475,2017,이동현,LG,투수,44,0,50.666666666666664,1,2,3,10,0,0.929,0,0,0,0.0,4.8,3,6,7,5,0.333,52,4,10,3,39,30,27,1.22
476,2017,최동환,LG,투수,35,0,38.0,1,0,1,2,0,0.75,0,0,0,0.0,5.68,1,2,1,5,0.333,39,9,15,5,31,26,24,1.42
477,2017,윤지웅,LG,투수,34,3,35.0,0,1,2,11,0,1.0,0,0,0,0.0,3.86,1,1,1,3,0.5,39,4,10,4,22,20,15,1.4
478,2017,소사,LG,투수,30,29,185.33333333333334,2,0,3,17,2,0.909,0,0,0,0.0,3.88,11,11,1,0,0.5,189,11,38,3,153,86,80,1.22
479,2017,차우찬,LG,투수,28,28,175.66666666666666,2,1,5,17,0,0.917,0,0,0,0.0,3.43,10,7,0,0,0.588,171,20,38,7,157,75,67,1.19
480,2017,임찬규,LG,투수,27,26,124.33333333333333,1,1,8,20,3,0.966,0,0,0,0.0,4.63,6,10,0,0,0.375,133,12,45,24,113,70,64,1.43
481,2017,김대현,LG,투수,26,16,94.0,0,1,9,17,2,1.0,0,0,0,0.0,5.36,5,7,0,0,0.417,95,13,32,6,49,59,56,1.35
482,2017,류제국,LG,투수,25,25,131.33333333333334,3,0,9,16,1,0.893,0,0,0,0.0,5.35,8,6,0,0,0.571,140,10,55,19,107,87,78,1.48
483,2017,허프,LG,투수,19,17,124.66666666666667,1,1,10,15,0,0.962,0,0,0,0.0,2.38,6,4,0,0,0.6,100,7,14,2,98,37,33,0.91
484,2017,김진성,NC,투수,69,0,89.33333333333333,0,0,4,9,2,1.0,0,0,0,0.0,3.61,10,6,0,15,0.625,72,13,27,2,98,38,36,1.1
485,2017,원종현,NC,투수,68,0,80.33333333333333,2,0,2,8,0,0.833,0,0,0,0.0,4.39,3,6,0,22,0.333,86,4,19,7,69,44,39,1.31
486,2017,이민호,NC,투수,60,3,88.66666666666667,2,0,3,8,0,0.846,0,0,0,0.0,4.06,5,1,3,6,0.833,88,10,30,8,86,46,40,1.33
487,2017,임창민,NC,투수,60,0,66.0,1,0,1,6,0,0.875,0,0,0,0.0,3.68,4,3,29,0,0.571,60,10,23,1,62,27,27,1.26
488,2017,임정호,NC,투수,59,0,30.333333333333332,0,0,2,3,2,1.0,0,0,0,0.0,4.45,1,0,0,7,1.0,30,3,14,2,33,19,15,1.45
489,2017,윤수호,NC,투수,40,0,47.0,1,0,2,7,1,0.9,0,0,0,0.0,5.36,2,1,0,1,0.667,41,3,30,4,42,31,28,1.51
490,2017,최금강,NC,투수,39,13,89.66666666666667,1,0,1,9,0,0.909,0,0,0,0.0,7.33,5,3,0,0,0.625,111,15,34,12,51,79,73,1.62
491,2017,강윤구,NC,투수,36,5,54.666666666666664,0,0,3,7,0,1.0,0,0,0,0.0,4.45,2,1,0,0,0.667,57,14,24,2,51,30,27,1.48
492,2017,구창모,NC,투수,31,25,115.0,1,0,1,20,0,0.955,0,0,0,0.0,5.32,7,10,0,0,0.412,138,18,50,5,118,80,68,1.63
493,2017,장현식,NC,투수,31,22,134.33333333333334,0,0,5,11,0,1.0,0,0,0,0.0,5.29,9,9,0,0,0.5,139,18,66,5,120,86,79,1.53
